peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	pvalue	fdr
chr1:827296-827796	ENSG00000224051	CPTP	chr1	827296	827796	1324755	+	497209	epithelial	method2_cicero	0.4774475395679474	0.0	0.0
chr1:827296-827796	ENSG00000237330	RNF223	chr1	827296	827796	1074305	-	246759	epithelial	method2_cicero	0.2834315896034241	1.4534926282255235e-38	5.866363605132796e-37
chr1:829414-829914	ENSG00000188157	AGRN	chr1	829414	829914	1020119	+	190455	epithelial	method2_cicero	0.2503581643104553	2.918565522470185e-30	7.593795520413719e-29
chr1:858581-859081	ENSG00000078808	SDF4	chr1	858581	859081	1232030	-	373199	epithelial	method2_cicero	0.2629912495613098	2.7030510964257733e-33	8.336905099343947e-32
chr1:858581-859081	ENSG00000107404	DVL1	chr1	858581	859081	1349417	-	490586	epithelial	method2_cicero	0.25649091601371765	1.0319117125501379e-31	2.917499113995119e-30
chr1:858581-859081	ENSG00000131591	C1orf159	chr1	858581	859081	1116360	-	257529	epithelial	method2_cicero	0.2509970963001251	2.0690951881252955e-30	5.430527210448568e-29
chr1:858581-859081	ENSG00000160087	UBE2J2	chr1	858581	859081	1273863	-	415032	epithelial	method2_cicero	0.26603490114212036	4.7400101556680205e-34	1.522090770340559e-32
chr1:858581-859081	ENSG00000176022	B3GALT6	chr1	858581	859081	1232236	+	373405	epithelial	method2_cicero	0.2629912495613098	2.7030510964257733e-33	8.336905099343947e-32
chr1:858581-859081	ENSG00000187634	SAMD11	chr1	858581	859081	923922	+	65091	epithelial	method2_cicero	0.28725507855415344	1.3367714726395879e-39	5.671934340038745e-38
chr1:858581-859081	ENSG00000187961	KLHL17	chr1	858581	859081	960583	+	101752	epithelial	method2_cicero	0.30909645557403564	1.401298464324817e-45	7.707141553786494e-44
chr1:858581-859081	ENSG00000188976	NOC2L	chr1	858581	859081	959308	-	100477	epithelial	method2_cicero	0.30909645557403564	1.401298464324817e-45	7.707141553786494e-44
chr1:869661-870161	ENSG00000078808	SDF4	chr1	869661	870161	1232030	-	362119	epithelial	method2_cicero	0.34246960282325745	0.0	0.0
chr1:869661-870161	ENSG00000107404	DVL1	chr1	869661	870161	1349417	-	479506	epithelial	method2_cicero	0.3539865016937256	0.0	0.0
chr1:869661-870161	ENSG00000127054	INTS11	chr1	869661	870161	1324686	-	454775	epithelial	method2_cicero	0.36151131987571716	0.0	0.0
chr1:869661-870161	ENSG00000131584	ACAP3	chr1	869661	870161	1309608	-	439697	epithelial	method2_cicero	0.3433355391025543	0.0	0.0
chr1:869661-870161	ENSG00000131591	C1orf159	chr1	869661	870161	1116360	-	246449	epithelial	method2_cicero	0.3491934537887573	0.0	0.0
chr1:869661-870161	ENSG00000160087	UBE2J2	chr1	869661	870161	1273863	-	403952	epithelial	method2_cicero	0.3744429647922516	0.0	0.0
chr1:869661-870161	ENSG00000169962	TAS1R3	chr1	869661	870161	1331279	+	461368	epithelial	method2_cicero	0.25469768047332764	2.7679280843219145e-31	7.638791111982404e-30
chr1:869661-870161	ENSG00000169972	PUSL1	chr1	869661	870161	1308596	+	438685	epithelial	method2_cicero	0.3433355391025543	0.0	0.0
chr1:869661-870161	ENSG00000176022	B3GALT6	chr1	869661	870161	1232236	+	362325	epithelial	method2_cicero	0.34246960282325745	0.0	0.0
chr1:869661-870161	ENSG00000187608	ISG15	chr1	869661	870161	1001137	+	131226	epithelial	method2_cicero	0.320506751537323	0.0	0.0
chr1:869661-870161	ENSG00000187634	SAMD11	chr1	869661	870161	923922	+	54011	epithelial	method2_cicero	0.2748841643333435	2.6365043623687525e-36	9.517241926695096e-35
chr1:869661-870161	ENSG00000187961	KLHL17	chr1	869661	870161	960583	+	90672	epithelial	method2_cicero	0.31307628750801086	0.0	0.0
chr1:869661-870161	ENSG00000188157	AGRN	chr1	869661	870161	1020119	+	150208	epithelial	method2_cicero	0.346682608127594	0.0	0.0
chr1:869661-870161	ENSG00000188290	HES4	chr1	869661	870161	1000171	-	130260	epithelial	method2_cicero	0.320506751537323	0.0	0.0
chr1:869661-870161	ENSG00000188976	NOC2L	chr1	869661	870161	959308	-	89397	epithelial	method2_cicero	0.31307628750801086	0.0	0.0
chr1:869661-870161	ENSG00000224051	CPTP	chr1	869661	870161	1324755	+	454844	epithelial	method2_cicero	0.36151131987571716	0.0	0.0
chr1:904517-905017	ENSG00000078808	SDF4	chr1	904517	905017	1232030	-	327263	epithelial	method2_cicero	0.4560483396053314	0.0	0.0
chr1:904517-905017	ENSG00000107404	DVL1	chr1	904517	905017	1349417	-	444650	epithelial	method2_cicero	0.4398851990699768	0.0	0.0
chr1:904517-905017	ENSG00000127054	INTS11	chr1	904517	905017	1324686	-	419919	epithelial	method2_cicero	0.40524449944496155	0.0	0.0
chr1:904517-905017	ENSG00000131584	ACAP3	chr1	904517	905017	1309608	-	404841	epithelial	method2_cicero	0.4233818054199219	0.0	0.0
chr1:904517-905017	ENSG00000131591	C1orf159	chr1	904517	905017	1116360	-	211593	epithelial	method2_cicero	0.44942763447761536	0.0	0.0
chr1:904517-905017	ENSG00000160087	UBE2J2	chr1	904517	905017	1273863	-	369096	epithelial	method2_cicero	0.429679811000824	0.0	0.0
chr1:904517-905017	ENSG00000162572	SCNN1D	chr1	904517	905017	1280435	+	375668	epithelial	method2_cicero	0.2868145704269409	1.763113727813485e-39	7.439002532118554e-38
chr1:904517-905017	ENSG00000169972	PUSL1	chr1	904517	905017	1308596	+	403829	epithelial	method2_cicero	0.4233818054199219	0.0	0.0
chr1:904517-905017	ENSG00000175756	AURKAIP1	chr1	904517	905017	1375206	-	470439	epithelial	method2_cicero	0.45274433493614197	0.0	0.0
chr1:904517-905017	ENSG00000176022	B3GALT6	chr1	904517	905017	1232236	+	327469	epithelial	method2_cicero	0.4560483396053314	0.0	0.0
chr1:904517-905017	ENSG00000187583	PLEKHN1	chr1	904517	905017	966481	+	61714	epithelial	method2_cicero	0.26052287220954895	1.0908899816317765e-32	3.255518439065596e-31
chr1:904517-905017	ENSG00000187608	ISG15	chr1	904517	905017	1001137	+	96370	epithelial	method2_cicero	0.3538719713687897	0.0	0.0
chr1:904517-905017	ENSG00000187634	SAMD11	chr1	904517	905017	923922	+	19155	epithelial	method2_cicero	0.3334091603755951	0.0	0.0
chr1:904517-905017	ENSG00000187642	PERM1	chr1	904517	905017	982116	-	77349	epithelial	method2_cicero	0.2831278443336487	1.754078015185672e-38	7.051472432874632e-37
chr1:904517-905017	ENSG00000187961	KLHL17	chr1	904517	905017	960583	+	55816	epithelial	method2_cicero	0.42157307267189026	0.0	0.0
chr1:904517-905017	ENSG00000188157	AGRN	chr1	904517	905017	1020119	+	115352	epithelial	method2_cicero	0.43578648567199707	0.0	0.0
chr1:904517-905017	ENSG00000188290	HES4	chr1	904517	905017	1000171	-	95404	epithelial	method2_cicero	0.3538719713687897	0.0	0.0
chr1:904517-905017	ENSG00000188976	NOC2L	chr1	904517	905017	959308	-	54541	epithelial	method2_cicero	0.42157307267189026	0.0	0.0
chr1:904517-905017	ENSG00000221978	CCNL2	chr1	904517	905017	1399334	-	494567	epithelial	method2_cicero	0.42047739028930664	0.0	0.0
chr1:904517-905017	ENSG00000224051	CPTP	chr1	904517	905017	1324755	+	419988	epithelial	method2_cicero	0.40524449944496155	0.0	0.0
chr1:904517-905017	ENSG00000237330	RNF223	chr1	904517	905017	1074305	-	169538	epithelial	method2_cicero	0.2709573209285736	2.7039211229575e-35	9.268940096836745e-34
chr1:905597-906097	ENSG00000107404	DVL1	chr1	905597	906097	1349417	-	443570	epithelial	method2_cicero	0.254075825214386	3.890121994794867e-31	1.0646004330990473e-29
chr1:905597-906097	ENSG00000186827	TNFRSF4	chr1	905597	906097	1214152	-	308305	epithelial	method2_cicero	0.2522353529930115	1.059377608254841e-30	2.827739117682714e-29
chr1:905597-906097	ENSG00000187608	ISG15	chr1	905597	906097	1001137	+	95290	epithelial	method2_cicero	0.27048859000205994	3.5608737238624773e-35	1.2131465369050793e-33
chr1:905597-906097	ENSG00000188290	HES4	chr1	905597	906097	1000171	-	94324	epithelial	method2_cicero	0.27048859000205994	3.5608737238624773e-35	1.2131465369050793e-33
chr1:906663-907163	ENSG00000078808	SDF4	chr1	906663	907163	1232030	-	325117	epithelial	method2_cicero	0.35682976245880127	0.0	0.0
chr1:906663-907163	ENSG00000107404	DVL1	chr1	906663	907163	1349417	-	442504	epithelial	method2_cicero	0.3138904869556427	0.0	0.0
chr1:906663-907163	ENSG00000127054	INTS11	chr1	906663	907163	1324686	-	417773	epithelial	method2_cicero	0.3880082070827484	0.0	0.0
chr1:906663-907163	ENSG00000131584	ACAP3	chr1	906663	907163	1309608	-	402695	epithelial	method2_cicero	0.36481475830078125	0.0	0.0
chr1:906663-907163	ENSG00000131591	C1orf159	chr1	906663	907163	1116360	-	209447	epithelial	method2_cicero	0.382809579372406	0.0	0.0
chr1:906663-907163	ENSG00000160087	UBE2J2	chr1	906663	907163	1273863	-	366950	epithelial	method2_cicero	0.32927271723747253	0.0	0.0
chr1:906663-907163	ENSG00000162572	SCNN1D	chr1	906663	907163	1280435	+	373522	epithelial	method2_cicero	0.345670223236084	0.0	0.0
chr1:906663-907163	ENSG00000169972	PUSL1	chr1	906663	907163	1308596	+	401683	epithelial	method2_cicero	0.36481475830078125	0.0	0.0
chr1:906663-907163	ENSG00000175756	AURKAIP1	chr1	906663	907163	1375206	-	468293	epithelial	method2_cicero	0.33837589621543884	0.0	0.0
chr1:906663-907163	ENSG00000176022	B3GALT6	chr1	906663	907163	1232236	+	325323	epithelial	method2_cicero	0.35682976245880127	0.0	0.0
chr1:906663-907163	ENSG00000187608	ISG15	chr1	906663	907163	1001137	+	94224	epithelial	method2_cicero	0.263919472694397	1.593388653682357e-33	4.975233407828474e-32
chr1:906663-907163	ENSG00000187634	SAMD11	chr1	906663	907163	923922	+	17009	epithelial	method2_cicero	0.2812698483467102	5.510690288865203e-38	2.1626801961388175e-36
chr1:906663-907163	ENSG00000187961	KLHL17	chr1	906663	907163	960583	+	53670	epithelial	method2_cicero	0.27195096015930176	1.5057680853737812e-35	5.229599879365657e-34
chr1:906663-907163	ENSG00000188157	AGRN	chr1	906663	907163	1020119	+	113206	epithelial	method2_cicero	0.3472746014595032	0.0	0.0
chr1:906663-907163	ENSG00000188290	HES4	chr1	906663	907163	1000171	-	93258	epithelial	method2_cicero	0.263919472694397	1.593388653682357e-33	4.975233407828474e-32
chr1:906663-907163	ENSG00000188976	NOC2L	chr1	906663	907163	959308	-	52395	epithelial	method2_cicero	0.27195096015930176	1.5057680853737812e-35	5.229599879365657e-34
chr1:906663-907163	ENSG00000221978	CCNL2	chr1	906663	907163	1399334	-	492421	epithelial	method2_cicero	0.3426797389984131	0.0	0.0
chr1:906663-907163	ENSG00000224051	CPTP	chr1	906663	907163	1324755	+	417842	epithelial	method2_cicero	0.3880082070827484	0.0	0.0
chr1:906663-907163	ENSG00000237330	RNF223	chr1	906663	907163	1074305	-	167392	epithelial	method2_cicero	0.295932412147522	5.1721926318229e-42	2.4548366887581443e-40
chr1:909902-910402	ENSG00000186827	TNFRSF4	chr1	909902	910402	1214152	-	304000	epithelial	method2_cicero	0.2737952768802643	5.047049280102802e-36	1.7959560850297925e-34
chr1:912779-913279	ENSG00000127054	INTS11	chr1	912779	913279	1324686	-	411657	epithelial	method2_cicero	0.2796103358268738	1.5207216036096638e-37	5.840270844786907e-36
chr1:912779-913279	ENSG00000169962	TAS1R3	chr1	912779	913279	1331279	+	418250	epithelial	method2_cicero	0.25054240226745605	2.6432323959030707e-30	6.894872534330053e-29
chr1:912779-913279	ENSG00000221978	CCNL2	chr1	912779	913279	1399334	-	486305	epithelial	method2_cicero	0.25525617599487305	2.0373164976869735e-31	5.6648001876860925e-30
chr1:912779-913279	ENSG00000224051	CPTP	chr1	912779	913279	1324755	+	411726	epithelial	method2_cicero	0.2796103358268738	1.5207216036096638e-37	5.840270844786907e-36
chr1:912779-913279	ENSG00000237330	RNF223	chr1	912779	913279	1074305	-	161276	epithelial	method2_cicero	0.26235872507095337	3.870264089546518e-33	1.1835960929870249e-31
chr1:916446-916946	ENSG00000186891	TNFRSF18	chr1	916446	916946	1206591	-	289895	epithelial	method2_cicero	0.25508156418800354	2.2423596229929963e-31	6.220162399692534e-30
chr1:916446-916946	ENSG00000187608	ISG15	chr1	916446	916946	1001137	+	84441	epithelial	method2_cicero	0.2521878778934479	1.0869884659228874e-30	2.8995450082467614e-29
chr1:916446-916946	ENSG00000188290	HES4	chr1	916446	916946	1000171	-	83475	epithelial	method2_cicero	0.2521878778934479	1.0869884659228874e-30	2.8995450082467614e-29
chr1:921002-921502	ENSG00000078808	SDF4	chr1	921002	921502	1232030	-	310778	epithelial	method2_cicero	0.3601337671279907	0.0	0.0
chr1:921002-921502	ENSG00000107404	DVL1	chr1	921002	921502	1349417	-	428165	epithelial	method2_cicero	0.3632506728172302	0.0	0.0
chr1:921002-921502	ENSG00000127054	INTS11	chr1	921002	921502	1324686	-	403434	epithelial	method2_cicero	0.33775079250335693	0.0	0.0
chr1:921002-921502	ENSG00000131584	ACAP3	chr1	921002	921502	1309608	-	388356	epithelial	method2_cicero	0.3636484146118164	0.0	0.0
chr1:921002-921502	ENSG00000131591	C1orf159	chr1	921002	921502	1116360	-	195108	epithelial	method2_cicero	0.41980642080307007	0.0	0.0
chr1:921002-921502	ENSG00000160087	UBE2J2	chr1	921002	921502	1273863	-	352611	epithelial	method2_cicero	0.391719251871109	0.0	0.0
chr1:921002-921502	ENSG00000169972	PUSL1	chr1	921002	921502	1308596	+	387344	epithelial	method2_cicero	0.3636484146118164	0.0	0.0
chr1:921002-921502	ENSG00000175756	AURKAIP1	chr1	921002	921502	1375206	-	453954	epithelial	method2_cicero	0.41543474793434143	0.0	0.0
chr1:921002-921502	ENSG00000176022	B3GALT6	chr1	921002	921502	1232236	+	310984	epithelial	method2_cicero	0.3601337671279907	0.0	0.0
chr1:921002-921502	ENSG00000186891	TNFRSF18	chr1	921002	921502	1206591	-	285339	epithelial	method2_cicero	0.2711884081363678	2.3602927853490815e-35	8.115376062496985e-34
chr1:921002-921502	ENSG00000187608	ISG15	chr1	921002	921502	1001137	+	79885	epithelial	method2_cicero	0.36090609431266785	0.0	0.0
chr1:921002-921502	ENSG00000187634	SAMD11	chr1	921002	921502	923922	+	2670	epithelial	method2_cicero	0.43944698572158813	0.0	0.0
chr1:921002-921502	ENSG00000187961	KLHL17	chr1	921002	921502	960583	+	39331	epithelial	method2_cicero	0.386564701795578	0.0	0.0
chr1:921002-921502	ENSG00000188157	AGRN	chr1	921002	921502	1020119	+	98867	epithelial	method2_cicero	0.38328197598457336	0.0	0.0
chr1:921002-921502	ENSG00000188290	HES4	chr1	921002	921502	1000171	-	78919	epithelial	method2_cicero	0.36090609431266785	0.0	0.0
chr1:921002-921502	ENSG00000188976	NOC2L	chr1	921002	921502	959308	-	38056	epithelial	method2_cicero	0.386564701795578	0.0	0.0
chr1:921002-921502	ENSG00000221978	CCNL2	chr1	921002	921502	1399334	-	478082	epithelial	method2_cicero	0.3811582624912262	0.0	0.0
chr1:921002-921502	ENSG00000224051	CPTP	chr1	921002	921502	1324755	+	403503	epithelial	method2_cicero	0.33775079250335693	0.0	0.0
chr1:921002-921502	ENSG00000235098	ANKRD65	chr1	921002	921502	1421768	-	500516	epithelial	method2_cicero	0.2595551311969757	1.877463136808482e-32	5.531206853387457e-31
chr1:921002-921502	ENSG00000242485	MRPL20	chr1	921002	921502	1407292	-	486040	epithelial	method2_cicero	0.39224690198898315	0.0	0.0
chr1:921699-922199	ENSG00000107404	DVL1	chr1	921699	922199	1349417	-	427468	epithelial	method2_cicero	0.2561798691749573	1.22521729166433e-31	3.449412752770454e-30
chr1:921699-922199	ENSG00000162576	MXRA8	chr1	921699	922199	1361776	-	439827	epithelial	method2_cicero	0.26438555121421814	1.2210153695578806e-33	3.836078289367507e-32
chr1:921699-922199	ENSG00000186827	TNFRSF4	chr1	921699	922199	1214152	-	292203	epithelial	method2_cicero	0.26924729347229004	7.362672706148786e-35	2.467465314460686e-33
chr1:921699-922199	ENSG00000186891	TNFRSF18	chr1	921699	922199	1206591	-	284642	epithelial	method2_cicero	0.25321218371391296	6.23115778577103e-31	1.6854177064462812e-29
chr1:921699-922199	ENSG00000187608	ISG15	chr1	921699	922199	1001137	+	79188	epithelial	method2_cicero	0.2524832487106323	9.26098554125841e-31	2.480175117025933e-29
chr1:921699-922199	ENSG00000187634	SAMD11	chr1	921699	922199	923922	+	1973	epithelial	method2_cicero	1.0	0.0	0.0
chr1:921699-922199	ENSG00000188290	HES4	chr1	921699	922199	1000171	-	78222	epithelial	method2_cicero	0.2524832487106323	9.26098554125841e-31	2.480175117025933e-29
chr1:922442-922942	ENSG00000107404	DVL1	chr1	922442	922942	1349417	-	426725	epithelial	method2_cicero	0.25298160314559937	7.064210413695951e-31	1.904803696603523e-29
chr1:922442-922942	ENSG00000187634	SAMD11	chr1	922442	922942	923922	+	1230	epithelial	method2_cicero	1.0	0.0	0.0
chr1:923054-923554	ENSG00000187634	SAMD11	chr1	923054	923554	923922	+	618	epithelial	method2_cicero	1.0	0.0	0.0
chr1:923600-924100	ENSG00000078808	SDF4	chr1	923600	924100	1232030	-	308180	epithelial	method2_cicero	0.4618316888809204	0.0	0.0
chr1:923600-924100	ENSG00000107404	DVL1	chr1	923600	924100	1349417	-	425567	epithelial	method2_cicero	0.49272724986076355	0.0	0.0
chr1:923600-924100	ENSG00000127054	INTS11	chr1	923600	924100	1324686	-	400836	epithelial	method2_cicero	0.4281407296657562	0.0	0.0
chr1:923600-924100	ENSG00000131584	ACAP3	chr1	923600	924100	1309608	-	385758	epithelial	method2_cicero	0.4329052269458771	0.0	0.0
chr1:923600-924100	ENSG00000131591	C1orf159	chr1	923600	924100	1116360	-	192510	epithelial	method2_cicero	0.4996379315853119	0.0	0.0
chr1:923600-924100	ENSG00000160087	UBE2J2	chr1	923600	924100	1273863	-	350013	epithelial	method2_cicero	0.45483946800231934	0.0	0.0
chr1:923600-924100	ENSG00000169972	PUSL1	chr1	923600	924100	1308596	+	384746	epithelial	method2_cicero	0.4329052269458771	0.0	0.0
chr1:923600-924100	ENSG00000175756	AURKAIP1	chr1	923600	924100	1375206	-	451356	epithelial	method2_cicero	0.5142259001731873	0.0	0.0
chr1:923600-924100	ENSG00000176022	B3GALT6	chr1	923600	924100	1232236	+	308386	epithelial	method2_cicero	0.4618316888809204	0.0	0.0
chr1:923600-924100	ENSG00000186891	TNFRSF18	chr1	923600	924100	1206591	-	282741	epithelial	method2_cicero	0.31049132347106934	0.0	0.0
chr1:923600-924100	ENSG00000187583	PLEKHN1	chr1	923600	924100	966481	+	42631	epithelial	method2_cicero	0.31005069613456726	0.0	0.0
chr1:923600-924100	ENSG00000187608	ISG15	chr1	923600	924100	1001137	+	77287	epithelial	method2_cicero	0.420890212059021	0.0	0.0
chr1:923600-924100	ENSG00000187634	SAMD11	chr1	923600	924100	923922	+	72	epithelial	method2_cicero	1.0	0.0	0.0
chr1:923600-924100	ENSG00000187961	KLHL17	chr1	923600	924100	960583	+	36733	epithelial	method2_cicero	0.4536992907524109	0.0	0.0
chr1:923600-924100	ENSG00000188157	AGRN	chr1	923600	924100	1020119	+	96269	epithelial	method2_cicero	0.4447924792766571	0.0	0.0
chr1:923600-924100	ENSG00000188290	HES4	chr1	923600	924100	1000171	-	76321	epithelial	method2_cicero	0.420890212059021	0.0	0.0
chr1:923600-924100	ENSG00000188976	NOC2L	chr1	923600	924100	959308	-	35458	epithelial	method2_cicero	0.4536992907524109	0.0	0.0
chr1:923600-924100	ENSG00000221978	CCNL2	chr1	923600	924100	1399334	-	475484	epithelial	method2_cicero	0.48174095153808594	0.0	0.0
chr1:923600-924100	ENSG00000224051	CPTP	chr1	923600	924100	1324755	+	400905	epithelial	method2_cicero	0.4281407296657562	0.0	0.0
chr1:923600-924100	ENSG00000235098	ANKRD65	chr1	923600	924100	1421768	-	497918	epithelial	method2_cicero	0.31401121616363525	0.0	0.0
chr1:923600-924100	ENSG00000242485	MRPL20	chr1	923600	924100	1407292	-	483442	epithelial	method2_cicero	0.4769543409347534	0.0	0.0
chr1:924745-925245	ENSG00000078808	SDF4	chr1	924745	925245	1232030	-	307035	epithelial	method2_cicero	0.2677731215953827	1.7359813071426335e-34	5.7049444482412504e-33
chr1:924745-925245	ENSG00000107404	DVL1	chr1	924745	925245	1349417	-	424422	epithelial	method2_cicero	0.3450644612312317	0.0	0.0
chr1:924745-925245	ENSG00000127054	INTS11	chr1	924745	925245	1324686	-	399691	epithelial	method2_cicero	0.29891908168792725	7.300764999132297e-43	3.602317962239807e-41
chr1:924745-925245	ENSG00000131584	ACAP3	chr1	924745	925245	1309608	-	384613	epithelial	method2_cicero	0.30640682578086853	4.203895392974451e-45	2.284116496849452e-43
chr1:924745-925245	ENSG00000131591	C1orf159	chr1	924745	925245	1116360	-	191365	epithelial	method2_cicero	0.2882428765296936	7.172602241585149e-40	3.0830452362878957e-38
chr1:924745-925245	ENSG00000160087	UBE2J2	chr1	924745	925245	1273863	-	348868	epithelial	method2_cicero	0.29981544613838196	4.035739577255473e-43	2.0143665424669245e-41
chr1:924745-925245	ENSG00000169972	PUSL1	chr1	924745	925245	1308596	+	383601	epithelial	method2_cicero	0.30640682578086853	4.203895392974451e-45	2.284116496849452e-43
chr1:924745-925245	ENSG00000175756	AURKAIP1	chr1	924745	925245	1375206	-	450211	epithelial	method2_cicero	0.30171653628349304	1.14906474074635e-43	5.875644460913958e-42
chr1:924745-925245	ENSG00000176022	B3GALT6	chr1	924745	925245	1232236	+	307241	epithelial	method2_cicero	0.2677731215953827	1.7359813071426335e-34	5.7049444482412504e-33
chr1:924745-925245	ENSG00000186891	TNFRSF18	chr1	924745	925245	1206591	-	281596	epithelial	method2_cicero	0.2964920997619629	3.5901266656001813e-42	1.7164645019361117e-40
chr1:924745-925245	ENSG00000187608	ISG15	chr1	924745	925245	1001137	+	76142	epithelial	method2_cicero	0.32788142561912537	0.0	0.0
chr1:924745-925245	ENSG00000187634	SAMD11	chr1	924745	925245	923922	+	1073	epithelial	method2_cicero	1.0	0.0	0.0
chr1:924745-925245	ENSG00000187961	KLHL17	chr1	924745	925245	960583	+	35588	epithelial	method2_cicero	0.2603377401828766	1.2105038786676369e-32	3.603500266838388e-31
chr1:924745-925245	ENSG00000188157	AGRN	chr1	924745	925245	1020119	+	95124	epithelial	method2_cicero	0.29000768065452576	2.343755759491116e-40	1.0307404997172268e-38
chr1:924745-925245	ENSG00000188290	HES4	chr1	924745	925245	1000171	-	75176	epithelial	method2_cicero	0.32788142561912537	0.0	0.0
chr1:924745-925245	ENSG00000188976	NOC2L	chr1	924745	925245	959308	-	34313	epithelial	method2_cicero	0.2603377401828766	1.2105038786676369e-32	3.603500266838388e-31
chr1:924745-925245	ENSG00000221978	CCNL2	chr1	924745	925245	1399334	-	474339	epithelial	method2_cicero	0.29328081011772156	2.882611070962581e-41	1.3224740244080818e-39
chr1:924745-925245	ENSG00000224051	CPTP	chr1	924745	925245	1324755	+	399760	epithelial	method2_cicero	0.29891908168792725	7.300764999132297e-43	3.602317962239807e-41
chr1:924745-925245	ENSG00000235098	ANKRD65	chr1	924745	925245	1421768	-	496773	epithelial	method2_cicero	0.26905524730682373	8.235585742314171e-35	2.7530957480311167e-33
chr1:924745-925245	ENSG00000242485	MRPL20	chr1	924745	925245	1407292	-	482297	epithelial	method2_cicero	0.2984001338481903	1.0285530728144157e-42	5.041311355254962e-41
chr1:925445-925945	ENSG00000078808	SDF4	chr1	925445	925945	1232030	-	306335	epithelial	method2_cicero	0.3247300088405609	0.0	0.0
chr1:925445-925945	ENSG00000107404	DVL1	chr1	925445	925945	1349417	-	423722	epithelial	method2_cicero	0.3583434522151947	0.0	0.0
chr1:925445-925945	ENSG00000127054	INTS11	chr1	925445	925945	1324686	-	398991	epithelial	method2_cicero	0.2819581627845764	3.6097100918988135e-38	1.4292303560376125e-36
chr1:925445-925945	ENSG00000131584	ACAP3	chr1	925445	925945	1309608	-	383913	epithelial	method2_cicero	0.31389743089675903	0.0	0.0
chr1:925445-925945	ENSG00000131591	C1orf159	chr1	925445	925945	1116360	-	190665	epithelial	method2_cicero	0.28541699051856995	4.229476096440701e-39	1.7520980645334889e-37
chr1:925445-925945	ENSG00000160087	UBE2J2	chr1	925445	925945	1273863	-	348168	epithelial	method2_cicero	0.3201002776622772	0.0	0.0
chr1:925445-925945	ENSG00000162576	MXRA8	chr1	925445	925945	1361776	-	436081	epithelial	method2_cicero	0.32363706827163696	0.0	0.0
chr1:925445-925945	ENSG00000169972	PUSL1	chr1	925445	925945	1308596	+	382901	epithelial	method2_cicero	0.31389743089675903	0.0	0.0
