peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	pvalue	fdr
chr1:827273-827773	ENSG00000188976	NOC2L	chr1	827273	827773	959308	-	131785	immune	method2_cicero	0.28396278619766235	1.0456772203081579e-38	1.5013155256446766e-37
chr1:827273-827773	ENSG00000224051	CPTP	chr1	827273	827773	1324755	+	497232	immune	method2_cicero	0.33100688457489014	0.0	0.0
chr1:903544-904044	ENSG00000187608	ISG15	chr1	903544	904044	1001137	+	97343	immune	method2_cicero	0.27256152033805847	1.0495680835608225e-35	1.369982187053239e-34
chr1:903544-904044	ENSG00000188290	HES4	chr1	903544	904044	1000171	-	96377	immune	method2_cicero	0.27256152033805847	1.0495680835608225e-35	1.369982187053239e-34
chr1:904528-905028	ENSG00000078808	SDF4	chr1	904528	905028	1232030	-	327252	immune	method2_cicero	0.32223382592201233	0.0	0.0
chr1:904528-905028	ENSG00000107404	DVL1	chr1	904528	905028	1349417	-	444639	immune	method2_cicero	0.340772420167923	0.0	0.0
chr1:904528-905028	ENSG00000131584	ACAP3	chr1	904528	905028	1309608	-	404830	immune	method2_cicero	0.2630898058414459	2.5557945313753652e-33	3.079699690238389e-32
chr1:904528-905028	ENSG00000169972	PUSL1	chr1	904528	905028	1308596	+	403818	immune	method2_cicero	0.2630898058414459	2.5557945313753652e-33	3.079699690238389e-32
chr1:904528-905028	ENSG00000175756	AURKAIP1	chr1	904528	905028	1375206	-	470428	immune	method2_cicero	0.31794705986976624	0.0	0.0
chr1:904528-905028	ENSG00000176022	B3GALT6	chr1	904528	905028	1232236	+	327458	immune	method2_cicero	0.32223382592201233	0.0	0.0
chr1:904528-905028	ENSG00000187608	ISG15	chr1	904528	905028	1001137	+	96359	immune	method2_cicero	0.32963624596595764	0.0	0.0
chr1:904528-905028	ENSG00000187634	SAMD11	chr1	904528	905028	923922	+	19144	immune	method2_cicero	0.26097002625465393	8.48196462871847e-33	1.003917314585305e-31
chr1:904528-905028	ENSG00000187961	KLHL17	chr1	904528	905028	960583	+	55805	immune	method2_cicero	0.33640924096107483	0.0	0.0
chr1:904528-905028	ENSG00000188157	AGRN	chr1	904528	905028	1020119	+	115341	immune	method2_cicero	0.30738821625709534	2.802596928649634e-45	4.90454462513686e-44
chr1:904528-905028	ENSG00000188290	HES4	chr1	904528	905028	1000171	-	95393	immune	method2_cicero	0.32963624596595764	0.0	0.0
chr1:904528-905028	ENSG00000188976	NOC2L	chr1	904528	905028	959308	-	54530	immune	method2_cicero	0.33640924096107483	0.0	0.0
chr1:904528-905028	ENSG00000221978	CCNL2	chr1	904528	905028	1399334	-	494556	immune	method2_cicero	0.3335355520248413	0.0	0.0
chr1:905239-905739	ENSG00000187608	ISG15	chr1	905239	905739	1001137	+	95648	immune	method2_cicero	0.2766362428665161	9.216308162363212e-37	1.2450274532453478e-35
chr1:905239-905739	ENSG00000188290	HES4	chr1	905239	905739	1000171	-	94682	immune	method2_cicero	0.2766362428665161	9.216308162363212e-37	1.2450274532453478e-35
chr1:905836-906336	ENSG00000162576	MXRA8	chr1	905836	906336	1361776	-	455690	immune	method2_cicero	0.3017306625843048	1.1350517561031018e-43	1.8861477329812038e-42
chr1:906603-907103	ENSG00000162576	MXRA8	chr1	906603	907103	1361776	-	454923	immune	method2_cicero	0.28463420271873474	6.889440459600569e-39	9.946966929814338e-38
chr1:906603-907103	ENSG00000187608	ISG15	chr1	906603	907103	1001137	+	94284	immune	method2_cicero	0.4255666136741638	0.0	0.0
chr1:906603-907103	ENSG00000188290	HES4	chr1	906603	907103	1000171	-	93318	immune	method2_cicero	0.4255666136741638	0.0	0.0
chr1:912910-913410	ENSG00000162572	SCNN1D	chr1	912910	913410	1280435	+	367275	immune	method2_cicero	0.29569211602211	6.04800417202591e-42	9.568346174102716e-41
chr1:919280-919780	ENSG00000162576	MXRA8	chr1	919280	919780	1361776	-	442246	immune	method2_cicero	0.26808834075927734	1.4457299409942732e-34	1.8168811701713754e-33
chr1:920974-921474	ENSG00000078808	SDF4	chr1	920974	921474	1232030	-	310806	immune	method2_cicero	0.3032618761062622	4.0637655465419695e-44	6.838336505905107e-43
chr1:920974-921474	ENSG00000127054	INTS11	chr1	920974	921474	1324686	-	403462	immune	method2_cicero	0.26435819268226624	1.2402629875266417e-33	1.5105259630435817e-32
chr1:920974-921474	ENSG00000169962	TAS1R3	chr1	920974	921474	1331279	+	410055	immune	method2_cicero	0.2616315186023712	5.8402949085567595e-33	6.951244701285318e-32
chr1:920974-921474	ENSG00000175756	AURKAIP1	chr1	920974	921474	1375206	-	453982	immune	method2_cicero	0.3139587342739105	0.0	0.0
chr1:920974-921474	ENSG00000176022	B3GALT6	chr1	920974	921474	1232236	+	311012	immune	method2_cicero	0.3032618761062622	4.0637655465419695e-44	6.838336505905107e-43
chr1:920974-921474	ENSG00000186827	TNFRSF4	chr1	920974	921474	1214152	-	292928	immune	method2_cicero	0.2959107756614685	5.24506015196779e-42	8.312922879914112e-41
chr1:920974-921474	ENSG00000187583	PLEKHN1	chr1	920974	921474	966481	+	45257	immune	method2_cicero	0.28870296478271484	5.362587054170713e-40	8.008612701505942e-39
chr1:920974-921474	ENSG00000187634	SAMD11	chr1	920974	921474	923922	+	2698	immune	method2_cicero	0.3086491525173187	1.401298464324817e-45	2.382207389352189e-44
chr1:920974-921474	ENSG00000221978	CCNL2	chr1	920974	921474	1399334	-	478110	immune	method2_cicero	0.26508063077926636	8.20152877815272e-34	1.0049682506159784e-32
chr1:920974-921474	ENSG00000224051	CPTP	chr1	920974	921474	1324755	+	403531	immune	method2_cicero	0.26435819268226624	1.2402629875266417e-33	1.5105259630435817e-32
chr1:923614-924114	ENSG00000078808	SDF4	chr1	923614	924114	1232030	-	308166	immune	method2_cicero	0.3493218719959259	0.0	0.0
chr1:923614-924114	ENSG00000107404	DVL1	chr1	923614	924114	1349417	-	425553	immune	method2_cicero	0.2910498380661011	1.2062237051061593e-40	1.8365782011041777e-39
chr1:923614-924114	ENSG00000127054	INTS11	chr1	923614	924114	1324686	-	400822	immune	method2_cicero	0.3065952658653259	4.203895392974451e-45	7.286752014489049e-44
chr1:923614-924114	ENSG00000131584	ACAP3	chr1	923614	924114	1309608	-	385744	immune	method2_cicero	0.27473652362823486	2.8796596449266326e-36	3.828638193024407e-35
chr1:923614-924114	ENSG00000131591	C1orf159	chr1	923614	924114	1116360	-	192496	immune	method2_cicero	0.2509499788284302	2.1223240173587784e-30	2.3048038483352308e-29
chr1:923614-924114	ENSG00000160087	UBE2J2	chr1	923614	924114	1273863	-	349999	immune	method2_cicero	0.3394778370857239	0.0	0.0
chr1:923614-924114	ENSG00000162572	SCNN1D	chr1	923614	924114	1280435	+	356571	immune	method2_cicero	0.31332215666770935	0.0	0.0
chr1:923614-924114	ENSG00000169962	TAS1R3	chr1	923614	924114	1331279	+	407415	immune	method2_cicero	0.28484830260276794	6.029749456931151e-39	8.721840829463209e-38
chr1:923614-924114	ENSG00000169972	PUSL1	chr1	923614	924114	1308596	+	384732	immune	method2_cicero	0.27473652362823486	2.8796596449266326e-36	3.828638193024407e-35
chr1:923614-924114	ENSG00000175756	AURKAIP1	chr1	923614	924114	1375206	-	451342	immune	method2_cicero	0.2825523018836975	2.502972412046473e-38	3.5520429606639015e-37
chr1:923614-924114	ENSG00000176022	B3GALT6	chr1	923614	924114	1232236	+	308372	immune	method2_cicero	0.3493218719959259	0.0	0.0
chr1:923614-924114	ENSG00000186827	TNFRSF4	chr1	923614	924114	1214152	-	290288	immune	method2_cicero	0.34525206685066223	0.0	0.0
chr1:923614-924114	ENSG00000186891	TNFRSF18	chr1	923614	924114	1206591	-	282727	immune	method2_cicero	0.2759093642234802	1.426720305386763e-36	1.9156779748694162e-35
chr1:923614-924114	ENSG00000187583	PLEKHN1	chr1	923614	924114	966481	+	42617	immune	method2_cicero	0.25986653566360474	1.576905394350547e-32	1.849052378744588e-31
chr1:923614-924114	ENSG00000187608	ISG15	chr1	923614	924114	1001137	+	77273	immune	method2_cicero	0.31515297293663025	0.0	0.0
chr1:923614-924114	ENSG00000187634	SAMD11	chr1	923614	924114	923922	+	58	immune	method2_cicero	1.0	0.0	0.0
chr1:923614-924114	ENSG00000187961	KLHL17	chr1	923614	924114	960583	+	36719	immune	method2_cicero	0.3365028202533722	0.0	0.0
chr1:923614-924114	ENSG00000188157	AGRN	chr1	923614	924114	1020119	+	96255	immune	method2_cicero	0.29459285736083984	1.2346840769165963e-41	1.9357116596643726e-40
chr1:923614-924114	ENSG00000188290	HES4	chr1	923614	924114	1000171	-	76307	immune	method2_cicero	0.31515297293663025	0.0	0.0
chr1:923614-924114	ENSG00000188976	NOC2L	chr1	923614	924114	959308	-	35444	immune	method2_cicero	0.3365028202533722	0.0	0.0
chr1:923614-924114	ENSG00000221978	CCNL2	chr1	923614	924114	1399334	-	475470	immune	method2_cicero	0.29635319113731384	3.930642192431112e-42	6.252453617970901e-41
chr1:923614-924114	ENSG00000224051	CPTP	chr1	923614	924114	1324755	+	400891	immune	method2_cicero	0.3065952658653259	4.203895392974451e-45	7.286752014489049e-44
chr1:924562-925062	ENSG00000187634	SAMD11	chr1	924562	925062	923922	+	890	immune	method2_cicero	1.0	0.0	0.0
chr1:924562-925062	ENSG00000188290	HES4	chr1	924562	925062	1000171	-	75359	immune	method2_cicero	0.26366111636161804	1.846287447054141e-33	2.2355307648860468e-32
chr1:925428-925928	ENSG00000187608	ISG15	chr1	925428	925928	1001137	+	75459	immune	method2_cicero	0.2636941075325012	1.811901298556712e-33	2.1945046896112043e-32
chr1:925428-925928	ENSG00000187634	SAMD11	chr1	925428	925928	923922	+	1756	immune	method2_cicero	1.0	0.0	0.0
chr1:925428-925928	ENSG00000188290	HES4	chr1	925428	925928	1000171	-	74493	immune	method2_cicero	0.2636941075325012	1.811901298556712e-33	2.1945046896112043e-32
chr1:926907-927407	ENSG00000187642	PERM1	chr1	926907	927407	982116	-	54959	immune	method2_cicero	0.27851900458335876	2.953327766120549e-37	4.05332930336139e-36
chr1:927698-928198	ENSG00000187608	ISG15	chr1	927698	928198	1001137	+	73189	immune	method2_cicero	0.2564154267311096	1.07584463841777e-31	1.2245522439804087e-30
chr1:927698-928198	ENSG00000188290	HES4	chr1	927698	928198	1000171	-	72223	immune	method2_cicero	0.2564154267311096	1.07584463841777e-31	1.2245522439804087e-30
chr1:931744-932244	ENSG00000187642	PERM1	chr1	931744	932244	982116	-	50122	immune	method2_cicero	0.2619312107563019	4.9301842031379426e-33	5.882943680314515e-32
chr1:932372-932872	ENSG00000162576	MXRA8	chr1	932372	932872	1361776	-	429154	immune	method2_cicero	0.27786463499069214	4.390639825186268e-37	5.9929387475718025e-36
chr1:932372-932872	ENSG00000187608	ISG15	chr1	932372	932872	1001137	+	68515	immune	method2_cicero	0.2858697772026062	3.187204311660545e-39	4.649597707471767e-38
chr1:932372-932872	ENSG00000187634	SAMD11	chr1	932372	932872	923922	+	8700	immune	method2_cicero	0.2805939018726349	8.339391165827665e-38	1.1643834216674929e-36
chr1:932372-932872	ENSG00000188290	HES4	chr1	932372	932872	1000171	-	67549	immune	method2_cicero	0.34473732113838196	0.0	0.0
chr1:932372-932872	ENSG00000205116	TMEM88B	chr1	932372	932872	1425870	+	493248	immune	method2_cicero	0.3500562608242035	0.0	0.0
chr1:932372-932872	ENSG00000235098	ANKRD65	chr1	932372	932872	1421768	-	489146	immune	method2_cicero	0.2636513411998749	1.8566040630215376e-33	2.2478408356014455e-32
chr1:932372-932872	ENSG00000242485	MRPL20	chr1	932372	932872	1407292	-	474670	immune	method2_cicero	0.2907283306121826	1.4810043209756127e-40	2.2489340963056486e-39
chr1:940064-940564	ENSG00000078808	SDF4	chr1	940064	940564	1232030	-	291716	immune	method2_cicero	0.323887437582016	0.0	0.0
chr1:940064-940564	ENSG00000107404	DVL1	chr1	940064	940564	1349417	-	409103	immune	method2_cicero	0.2860682010650635	2.8150881031606256e-39	4.1136315931740467e-38
chr1:940064-940564	ENSG00000127054	INTS11	chr1	940064	940564	1324686	-	384372	immune	method2_cicero	0.3691672384738922	0.0	0.0
chr1:940064-940564	ENSG00000131584	ACAP3	chr1	940064	940564	1309608	-	369294	immune	method2_cicero	0.30072128772735596	2.214051573633211e-43	3.6503824995661485e-42
chr1:940064-940564	ENSG00000131591	C1orf159	chr1	940064	940564	1116360	-	176046	immune	method2_cicero	0.3369554281234741	0.0	0.0
chr1:940064-940564	ENSG00000160087	UBE2J2	chr1	940064	940564	1273863	-	333549	immune	method2_cicero	0.3601396977901459	0.0	0.0
chr1:940064-940564	ENSG00000162571	TTLL10	chr1	940064	940564	1173879	+	233565	immune	method2_cicero	0.2998674809932709	3.90962271546624e-43	6.401131385035764e-42
chr1:940064-940564	ENSG00000169962	TAS1R3	chr1	940064	940564	1331279	+	390965	immune	method2_cicero	0.556628406047821	0.0	0.0
chr1:940064-940564	ENSG00000169972	PUSL1	chr1	940064	940564	1308596	+	368282	immune	method2_cicero	0.30072128772735596	2.214051573633211e-43	3.6503824995661485e-42
chr1:940064-940564	ENSG00000175756	AURKAIP1	chr1	940064	940564	1375206	-	434892	immune	method2_cicero	0.2660039961338043	4.825094365325957e-34	5.959236937102728e-33
chr1:940064-940564	ENSG00000176022	B3GALT6	chr1	940064	940564	1232236	+	291922	immune	method2_cicero	0.323887437582016	0.0	0.0
chr1:940064-940564	ENSG00000179403	VWA1	chr1	940064	940564	1434860	+	494546	immune	method2_cicero	0.3031177520751953	4.484155085839415e-44	7.538985738067516e-43
chr1:940064-940564	ENSG00000186827	TNFRSF4	chr1	940064	940564	1214152	-	273838	immune	method2_cicero	0.5108885765075684	0.0	0.0
chr1:940064-940564	ENSG00000186891	TNFRSF18	chr1	940064	940564	1206591	-	266277	immune	method2_cicero	0.5684468150138855	0.0	0.0
chr1:940064-940564	ENSG00000187583	PLEKHN1	chr1	940064	940564	966481	+	26167	immune	method2_cicero	0.3652355670928955	0.0	0.0
chr1:940064-940564	ENSG00000187634	SAMD11	chr1	940064	940564	923922	+	16392	immune	method2_cicero	0.3561522364616394	0.0	0.0
chr1:940064-940564	ENSG00000188157	AGRN	chr1	940064	940564	1020119	+	79805	immune	method2_cicero	0.262485146522522	3.6026102706780217e-33	4.318848529525642e-32
chr1:940064-940564	ENSG00000224051	CPTP	chr1	940064	940564	1324755	+	384441	immune	method2_cicero	0.3691672384738922	0.0	0.0
chr1:940732-941232	ENSG00000131584	ACAP3	chr1	940732	941232	1309608	-	368626	immune	method2_cicero	0.2801375091075897	1.1023855831337789e-37	1.533454944916066e-36
chr1:940732-941232	ENSG00000131591	C1orf159	chr1	940732	941232	1116360	-	175378	immune	method2_cicero	0.29139405488967896	9.680029661709404e-41	1.4780601929020662e-39
chr1:940732-941232	ENSG00000160087	UBE2J2	chr1	940732	941232	1273863	-	332881	immune	method2_cicero	0.2618672847747803	5.111650408862164e-33	6.096262403399762e-32
chr1:940732-941232	ENSG00000169962	TAS1R3	chr1	940732	941232	1331279	+	390297	immune	method2_cicero	0.2769305408000946	7.718910667224788e-37	1.0452907735807827e-35
chr1:940732-941232	ENSG00000169972	PUSL1	chr1	940732	941232	1308596	+	367614	immune	method2_cicero	0.2801375091075897	1.1023855831337789e-37	1.533454944916066e-36
chr1:940732-941232	ENSG00000186891	TNFRSF18	chr1	940732	941232	1206591	-	265609	immune	method2_cicero	0.28811049461364746	7.797903655320812e-40	1.1588893844095777e-38
chr1:940732-941232	ENSG00000187583	PLEKHN1	chr1	940732	941232	966481	+	25499	immune	method2_cicero	0.2676357328891754	1.8799286260067365e-34	2.3537073996728362e-33
chr1:940732-941232	ENSG00000187634	SAMD11	chr1	940732	941232	923922	+	17060	immune	method2_cicero	0.282345712184906	2.8431109895905004e-38	4.027891409024237e-37
chr1:940732-941232	ENSG00000188157	AGRN	chr1	940732	941232	1020119	+	79137	immune	method2_cicero	0.2688182294368744	9.455709274409987e-35	1.1958273725201399e-33
chr1:941543-942043	ENSG00000078808	SDF4	chr1	941543	942043	1232030	-	290237	immune	method2_cicero	0.3134268522262573	0.0	0.0
chr1:941543-942043	ENSG00000107404	DVL1	chr1	941543	942043	1349417	-	407624	immune	method2_cicero	0.2633681297302246	2.181568925293382e-33	2.6350210506450627e-32
chr1:941543-942043	ENSG00000127054	INTS11	chr1	941543	942043	1324686	-	382893	immune	method2_cicero	0.26219770312309265	4.2399008595564785e-33	5.070588334072828e-32
chr1:941543-942043	ENSG00000131584	ACAP3	chr1	941543	942043	1309608	-	367815	immune	method2_cicero	0.294089138507843	1.7107051652477367e-41	2.670790795095242e-40
chr1:941543-942043	ENSG00000131591	C1orf159	chr1	941543	942043	1116360	-	174567	immune	method2_cicero	0.29356786608695984	2.3953795949168423e-41	3.723740474173553e-40
chr1:941543-942043	ENSG00000160087	UBE2J2	chr1	941543	942043	1273863	-	332070	immune	method2_cicero	0.31888651847839355	0.0	0.0
chr1:941543-942043	ENSG00000162571	TTLL10	chr1	941543	942043	1173879	+	232086	immune	method2_cicero	0.31521108746528625	0.0	0.0
chr1:941543-942043	ENSG00000169962	TAS1R3	chr1	941543	942043	1331279	+	389486	immune	method2_cicero	0.519230842590332	0.0	0.0
chr1:941543-942043	ENSG00000169972	PUSL1	chr1	941543	942043	1308596	+	366803	immune	method2_cicero	0.294089138507843	1.7107051652477367e-41	2.670790795095242e-40
chr1:941543-942043	ENSG00000176022	B3GALT6	chr1	941543	942043	1232236	+	290443	immune	method2_cicero	0.3134268522262573	0.0	0.0
chr1:941543-942043	ENSG00000179403	VWA1	chr1	941543	942043	1434860	+	493067	immune	method2_cicero	0.3000030517578125	3.5733110840282835e-43	5.85602628241341e-42
chr1:941543-942043	ENSG00000186827	TNFRSF4	chr1	941543	942043	1214152	-	272359	immune	method2_cicero	0.47348320484161377	0.0	0.0
chr1:941543-942043	ENSG00000186891	TNFRSF18	chr1	941543	942043	1206591	-	264798	immune	method2_cicero	0.47683200240135193	0.0	0.0
chr1:941543-942043	ENSG00000187583	PLEKHN1	chr1	941543	942043	966481	+	24688	immune	method2_cicero	0.3139917850494385	0.0	0.0
chr1:941543-942043	ENSG00000187634	SAMD11	chr1	941543	942043	923922	+	17871	immune	method2_cicero	0.3579441010951996	0.0	0.0
chr1:941543-942043	ENSG00000188157	AGRN	chr1	941543	942043	1020119	+	78326	immune	method2_cicero	0.26897454261779785	8.632386258226215e-35	1.0931777875120644e-33
chr1:941543-942043	ENSG00000224051	CPTP	chr1	941543	942043	1324755	+	382962	immune	method2_cicero	0.26219770312309265	4.2399008595564785e-33	5.070588334072828e-32
chr1:942155-942655	ENSG00000162576	MXRA8	chr1	942155	942655	1361776	-	419371	immune	method2_cicero	0.3306346833705902	0.0	0.0
chr1:942155-942655	ENSG00000179403	VWA1	chr1	942155	942655	1434860	+	492455	immune	method2_cicero	0.33118605613708496	0.0	0.0
chr1:942155-942655	ENSG00000187608	ISG15	chr1	942155	942655	1001137	+	58732	immune	method2_cicero	0.27873867750167847	2.584575963129596e-37	3.55372913750083e-36
chr1:942155-942655	ENSG00000187634	SAMD11	chr1	942155	942655	923922	+	18483	immune	method2_cicero	0.28816112875938416	7.552564320186823e-40	1.1229215560765205e-38
chr1:942155-942655	ENSG00000188157	AGRN	chr1	942155	942655	1020119	+	77714	immune	method2_cicero	0.2809528708457947	6.693357606266676e-38	9.373392599175253e-37
chr1:942155-942655	ENSG00000188290	HES4	chr1	942155	942655	1000171	-	57766	immune	method2_cicero	0.27873867750167847	2.584575963129596e-37	3.55372913750083e-36
chr1:942155-942655	ENSG00000235098	ANKRD65	chr1	942155	942655	1421768	-	479363	immune	method2_cicero	0.266195148229599	4.322139362694967e-34	5.346770952203715e-33
chr1:942155-942655	ENSG00000237330	RNF223	chr1	942155	942655	1074305	-	131900	immune	method2_cicero	0.2613719403743744	6.762147333172353e-33	8.030799317423719e-32
chr1:942812-943312	ENSG00000179403	VWA1	chr1	942812	943312	1434860	+	491798	immune	method2_cicero	0.2644178569316864	1.1986769361304262e-33	1.4606229952417108e-32
chr1:943617-944117	ENSG00000162571	TTLL10	chr1	943617	944117	1173879	+	230012	immune	method2_cicero	0.2929002642631531	3.6830327537849167e-41	5.6937979591985265e-40
chr1:943617-944117	ENSG00000169962	TAS1R3	chr1	943617	944117	1331279	+	387412	immune	method2_cicero	0.26735904812812805	2.206771616010508e-34	2.7565548238294036e-33
chr1:943617-944117	ENSG00000186827	TNFRSF4	chr1	943617	944117	1214152	-	270285	immune	method2_cicero	0.31501829624176025	0.0	0.0
chr1:943617-944117	ENSG00000186891	TNFRSF18	chr1	943617	944117	1206591	-	262724	immune	method2_cicero	0.3374130427837372	0.0	0.0
chr1:944179-944679	ENSG00000078808	SDF4	chr1	944179	944679	1232030	-	287601	immune	method2_cicero	0.2964514493942261	3.686816259638594e-42	5.869478747670929e-41
chr1:944179-944679	ENSG00000107404	DVL1	chr1	944179	944679	1349417	-	404988	immune	method2_cicero	0.3250294625759125	0.0	0.0
chr1:944179-944679	ENSG00000127054	INTS11	chr1	944179	944679	1324686	-	380257	immune	method2_cicero	0.25520309805870056	2.097593967206179e-31	2.3631786721021502e-30
chr1:944179-944679	ENSG00000131584	ACAP3	chr1	944179	944679	1309608	-	365179	immune	method2_cicero	0.29042109847068787	1.8014392408127686e-40	2.728643402194892e-39
chr1:944179-944679	ENSG00000131591	C1orf159	chr1	944179	944679	1116360	-	171931	immune	method2_cicero	0.3241194188594818	0.0	0.0
chr1:944179-944679	ENSG00000160087	UBE2J2	chr1	944179	944679	1273863	-	329434	immune	method2_cicero	0.26007580757141113	1.4022716026036863e-32	1.6472306957069938e-31
chr1:944179-944679	ENSG00000162571	TTLL10	chr1	944179	944679	1173879	+	229450	immune	method2_cicero	0.3435612618923187	0.0	0.0
chr1:944179-944679	ENSG00000162572	SCNN1D	chr1	944179	944679	1280435	+	336006	immune	method2_cicero	0.25133201479911804	1.727043635312854e-30	1.8817969587850485e-29
chr1:944179-944679	ENSG00000169962	TAS1R3	chr1	944179	944679	1331279	+	386850	immune	method2_cicero	0.4457748532295227	0.0	0.0
chr1:944179-944679	ENSG00000169972	PUSL1	chr1	944179	944679	1308596	+	364167	immune	method2_cicero	0.29042109847068787	1.8014392408127686e-40	2.728643402194892e-39
chr1:944179-944679	ENSG00000176022	B3GALT6	chr1	944179	944679	1232236	+	287807	immune	method2_cicero	0.2964514493942261	3.686816259638594e-42	5.869478747670929e-41
chr1:944179-944679	ENSG00000186827	TNFRSF4	chr1	944179	944679	1214152	-	269723	immune	method2_cicero	0.3241530954837799	0.0	0.0
chr1:944179-944679	ENSG00000186891	TNFRSF18	chr1	944179	944679	1206591	-	262162	immune	method2_cicero	0.4451960623264313	0.0	0.0
chr1:944179-944679	ENSG00000187583	PLEKHN1	chr1	944179	944679	966481	+	22052	immune	method2_cicero	0.3544292151927948	0.0	0.0
chr1:944179-944679	ENSG00000188157	AGRN	chr1	944179	944679	1020119	+	75690	immune	method2_cicero	0.26039645075798035	1.1712226778197962e-32	1.3795761568482078e-31
chr1:944179-944679	ENSG00000224051	CPTP	chr1	944179	944679	1324755	+	380326	immune	method2_cicero	0.25520309805870056	2.097593967206179e-31	2.3631786721021502e-30
chr1:944179-944679	ENSG00000242485	MRPL20	chr1	944179	944679	1407292	-	462863	immune	method2_cicero	0.29665407538414	3.2299929602687033e-42	5.150612635472298e-41
chr1:957067-957567	ENSG00000162576	MXRA8	chr1	957067	957567	1361776	-	404459	immune	method2_cicero	0.25854504108428955	3.300835156883016e-32	3.8264967173645195e-31
chr1:957067-957567	ENSG00000188976	NOC2L	chr1	957067	957567	959308	-	1991	immune	method2_cicero	1.0	0.0	0.0
chr1:958503-959003	ENSG00000187961	KLHL17	chr1	958503	959003	960583	+	1830	immune	method2_cicero	1.0	0.0	0.0
chr1:958503-959003	ENSG00000188976	NOC2L	chr1	958503	959003	959308	-	555	immune	method2_cicero	1.0	0.0	0.0
chr1:958503-959003	ENSG00000221978	CCNL2	chr1	958503	959003	1399334	-	440581	immune	method2_cicero	0.26145118474960327	6.466384138297834e-33	7.68458743149496e-32
chr1:959063-959563	ENSG00000078808	SDF4	chr1	959063	959563	1232030	-	272717	immune	method2_cicero	0.462814599275589	0.0	0.0
chr1:959063-959563	ENSG00000107404	DVL1	chr1	959063	959563	1349417	-	390104	immune	method2_cicero	0.49950116872787476	0.0	0.0
chr1:959063-959563	ENSG00000127054	INTS11	chr1	959063	959563	1324686	-	365373	immune	method2_cicero	0.4531170129776001	0.0	0.0
