peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	r	pvalue	fdr
chr1:1069125-1069625	PLEKHN1	PLEKHN1	chr1	1069125	1069625	966481	+	102894	immune	method4_crosscohort	-0.45506185	-0.45506185	0.0	0.0
chr1:1069125-1069625	SCNN1D	SCNN1D	chr1	1069125	1069625	1280435	+	211060	immune	method4_crosscohort	-0.5420166	-0.5420166	0.0	0.0
chr1:1079770-1080270	SDF4	SDF4	chr1	1079770	1080270	1232030	-	152010	immune	method4_crosscohort	0.50952613	0.50952613	0.0	0.0
chr1:1124383-1124883	C1QTNF12	C1QTNF12	chr1	1124383	1124883	1246721	-	122088	immune	method4_crosscohort	0.5045557	0.5045557	0.0	0.0
chr1:1125157-1125657	C1QTNF12	C1QTNF12	chr1	1125157	1125657	1246721	-	121314	immune	method4_crosscohort	0.5107425	0.5107425	0.0	0.0
chr1:1136732-1137232	ISG15	ISG15	chr1	1136732	1137232	1001137	+	135845	immune	method4_crosscohort	0.4905641	0.4905641	0.0	0.0
chr1:1136732-1137232	PUSL1	PUSL1	chr1	1136732	1137232	1308596	+	171614	immune	method4_crosscohort	0.48236105	0.48236105	0.0	0.0
chr1:1136732-1137232	SDF4	SDF4	chr1	1136732	1137232	1232030	-	95048	immune	method4_crosscohort	0.6176867	0.6176867	0.0	0.0
chr1:1137245-1137745	B3GALT6	B3GALT6	chr1	1137245	1137745	1232236	+	94741	immune	method4_crosscohort	0.4692264	0.4692264	0.0	0.0
chr1:1137245-1137745	HES4	HES4	chr1	1137245	1137745	1000171	-	137324	immune	method4_crosscohort	0.48846203	0.48846203	0.0	0.0
chr1:1137245-1137745	ISG15	ISG15	chr1	1137245	1137745	1001137	+	136358	immune	method4_crosscohort	0.49263343	0.49263343	0.0	0.0
chr1:1137245-1137745	PUSL1	PUSL1	chr1	1137245	1137745	1308596	+	171101	immune	method4_crosscohort	0.5018527	0.5018527	0.0	0.0
chr1:1137245-1137745	SDF4	SDF4	chr1	1137245	1137745	1232030	-	94535	immune	method4_crosscohort	0.62939507	0.62939507	0.0	0.0
chr1:1143964-1144464	B3GALT6	B3GALT6	chr1	1143964	1144464	1232236	+	88022	immune	method4_crosscohort	0.47791973	0.47791973	0.0	0.0
chr1:1143964-1144464	HES4	HES4	chr1	1143964	1144464	1000171	-	144043	immune	method4_crosscohort	0.47155628	0.47155628	0.0	0.0
chr1:1143964-1144464	KLHL17	KLHL17	chr1	1143964	1144464	960583	+	183631	immune	method4_crosscohort	-0.454682	-0.454682	0.0	0.0
chr1:1143964-1144464	SDF4	SDF4	chr1	1143964	1144464	1232030	-	87816	immune	method4_crosscohort	0.48605216	0.48605216	0.0	0.0
chr1:1157371-1157871	SAMD11	SAMD11	chr1	1157371	1157871	923922	+	233699	immune	method4_crosscohort	0.47018194	0.47018194	0.0	0.0
chr1:1158024-1158524	SAMD11	SAMD11	chr1	1158024	1158524	923922	+	234352	immune	method4_crosscohort	0.4755401	0.4755401	0.0	0.0
chr1:1159440-1159940	C1QTNF12	C1QTNF12	chr1	1159440	1159940	1246721	-	87031	immune	method4_crosscohort	0.49731717	0.49731717	0.0	0.0
chr1:1162512-1163012	C1QTNF12	C1QTNF12	chr1	1162512	1163012	1246721	-	83959	immune	method4_crosscohort	0.51559806	0.51559806	0.0	0.0
chr1:1201235-1201735	B3GALT6	B3GALT6	chr1	1201235	1201735	1232236	+	30751	immune	method4_crosscohort	0.45520034	0.45520034	0.0	0.0
chr1:1206405-1206905	ISG15	ISG15	chr1	1206405	1206905	1001137	+	205518	immune	method4_crosscohort	0.4918556	0.4918556	0.0	0.0
chr1:1206405-1206905	MIB2	MIB2	chr1	1206405	1206905	1615453	+	408798	immune	method4_crosscohort	-0.45280865	-0.45280865	0.0	0.0
chr1:1206405-1206905	PUSL1	PUSL1	chr1	1206405	1206905	1308596	+	101941	immune	method4_crosscohort	0.48746464	0.48746464	0.0	0.0
chr1:1206405-1206905	SDF4	SDF4	chr1	1206405	1206905	1232030	-	25375	immune	method4_crosscohort	0.59204125	0.59204125	0.0	0.0
chr1:1206926-1207426	SDF4	SDF4	chr1	1206926	1207426	1232030	-	24854	immune	method4_crosscohort	0.51188135	0.51188135	0.0	0.0
chr1:1207948-1208448	B3GALT6	B3GALT6	chr1	1207948	1208448	1232236	+	24038	immune	method4_crosscohort	0.47190008	0.47190008	0.0	0.0
chr1:1207948-1208448	HES4	HES4	chr1	1207948	1208448	1000171	-	208027	immune	method4_crosscohort	0.46554568	0.46554568	0.0	0.0
chr1:1208789-1209289	B3GALT6	B3GALT6	chr1	1208789	1209289	1232236	+	23197	immune	method4_crosscohort	0.45673904	0.45673904	0.0	0.0
chr1:1208789-1209289	SDF4	SDF4	chr1	1208789	1209289	1232030	-	22991	immune	method4_crosscohort	0.47139582	0.47139582	0.0	0.0
chr1:1229028-1229528	SDF4	SDF4	chr1	1229028	1229528	1232030	-	2752	immune	method4_crosscohort	0.48848855	0.48848855	0.0	0.0
chr1:1231839-1232339	SAMD11	SAMD11	chr1	1231839	1232339	923922	+	308167	immune	method4_crosscohort	0.47005492	0.47005492	0.0	0.0
chr1:1250829-1251329	CDK11A	CDK11A	chr1	1250829	1251329	1724356	-	473277	immune	method4_crosscohort	-0.46195787	-0.46195787	0.0	0.0
chr1:1281758-1282258	C1QTNF12	C1QTNF12	chr1	1281758	1282258	1246721	-	35287	immune	method4_crosscohort	0.49289572	0.49289572	0.0	0.0
chr1:1324442-1324942	MMP23B	MMP23B	chr1	1324442	1324942	1632162	+	307470	immune	method4_crosscohort	0.46410438	0.46410438	0.0	0.0
chr1:1324442-1324942	SAMD11	SAMD11	chr1	1324442	1324942	923922	+	400770	immune	method4_crosscohort	0.47195932	0.47195932	0.0	0.0
chr1:1330271-1330771	ISG15	ISG15	chr1	1330271	1330771	1001137	+	329384	immune	method4_crosscohort	0.50616413	0.50616413	0.0	0.0
chr1:1330271-1330771	MIB2	MIB2	chr1	1330271	1330771	1615453	+	284932	immune	method4_crosscohort	-0.53653723	-0.53653723	0.0	0.0
chr1:1330271-1330771	PUSL1	PUSL1	chr1	1330271	1330771	1308596	+	21925	immune	method4_crosscohort	0.48852152	0.48852152	0.0	0.0
chr1:1330271-1330771	SDF4	SDF4	chr1	1330271	1330771	1232030	-	98491	immune	method4_crosscohort	0.6497864	0.6497864	0.0	0.0
chr1:1330962-1331462	ISG15	ISG15	chr1	1330962	1331462	1001137	+	330075	immune	method4_crosscohort	0.54519355	0.54519355	0.0	0.0
chr1:1330962-1331462	MIB2	MIB2	chr1	1330962	1331462	1615453	+	284241	immune	method4_crosscohort	-0.50303495	-0.50303495	0.0	0.0
chr1:1330962-1331462	PUSL1	PUSL1	chr1	1330962	1331462	1308596	+	22616	immune	method4_crosscohort	0.5265782	0.5265782	0.0	0.0
chr1:1330962-1331462	SDF4	SDF4	chr1	1330962	1331462	1232030	-	99182	immune	method4_crosscohort	0.6151406	0.6151406	0.0	0.0
chr1:1349197-1349697	SAMD11	SAMD11	chr1	1349197	1349697	923922	+	425525	immune	method4_crosscohort	0.47746727	0.47746727	0.0	0.0
chr1:1375140-1375640	SAMD11	SAMD11	chr1	1375140	1375640	923922	+	451468	immune	method4_crosscohort	0.57874775	0.57874775	0.0	0.0
chr1:1399238-1399738	SAMD11	SAMD11	chr1	1399238	1399738	923922	+	475566	immune	method4_crosscohort	0.500882	0.500882	0.0	0.0
chr1:1433151-1433651	C1QTNF12	C1QTNF12	chr1	1433151	1433651	1246721	-	186680	immune	method4_crosscohort	0.4627821	0.4627821	0.0	0.0
chr1:1462164-1462664	GNB1	GNB1	chr1	1462164	1462664	1892291	-	429877	immune	method4_crosscohort	0.4585859	0.4585859	0.0	0.0
chr1:1462164-1462664	ISG15	ISG15	chr1	1462164	1462664	1001137	+	461277	immune	method4_crosscohort	0.46969432	0.46969432	0.0	0.0
chr1:1462164-1462664	SDF4	SDF4	chr1	1462164	1462664	1232030	-	230384	immune	method4_crosscohort	0.5862118	0.5862118	0.0	0.0
chr1:1511833-1512333	CFAP74	CFAP74	chr1	1511833	1512333	2003836	-	491753	immune	method4_crosscohort	0.5078469	0.5078469	0.0	0.0
chr1:1607066-1607566	ANKRD65	ANKRD65	chr1	1607066	1607566	1421768	-	185548	immune	method4_crosscohort	0.5835634	0.5835634	0.0	0.0
chr1:1607066-1607566	B3GALT6	B3GALT6	chr1	1607066	1607566	1232236	+	375080	immune	method4_crosscohort	-0.5364819	-0.5364819	0.0	0.0
chr1:1607066-1607566	CCNL2	CCNL2	chr1	1607066	1607566	1399334	-	207982	immune	method4_crosscohort	0.45733654	0.45733654	0.0	0.0
chr1:1607066-1607566	CDK11B	CDK11B	chr1	1607066	1607566	1659011	-	51695	immune	method4_crosscohort	0.4569376	0.4569376	0.0	0.0
chr1:1607066-1607566	CPTP	CPTP	chr1	1607066	1607566	1324755	+	282561	immune	method4_crosscohort	0.49564123	0.49564123	0.0	0.0
chr1:1607066-1607566	MRPL20	MRPL20	chr1	1607066	1607566	1407292	-	200024	immune	method4_crosscohort	-0.47682804	-0.47682804	0.0	0.0
chr1:1607066-1607566	MXRA8	MXRA8	chr1	1607066	1607566	1361776	-	245540	immune	method4_crosscohort	0.52856165	0.52856165	0.0	0.0
chr1:1607066-1607566	SCNN1D	SCNN1D	chr1	1607066	1607566	1280435	+	326881	immune	method4_crosscohort	0.5276697	0.5276697	0.0	0.0
chr1:1615143-1615643	CFAP74	CFAP74	chr1	1615143	1615643	2003836	-	388443	immune	method4_crosscohort	0.50504935	0.50504935	0.0	0.0
chr1:1628918-1629418	CCNL2	CCNL2	chr1	1628918	1629418	1399334	-	229834	immune	method4_crosscohort	-0.46894312	-0.46894312	0.0	0.0
chr1:1628918-1629418	CDK11A	CDK11A	chr1	1628918	1629418	1724356	-	95188	immune	method4_crosscohort	-0.5053712	-0.5053712	0.0	0.0
chr1:1628918-1629418	CPTP	CPTP	chr1	1628918	1629418	1324755	+	304413	immune	method4_crosscohort	-0.46271437	-0.46271437	0.0	0.0
chr1:1628918-1629418	MRPL20	MRPL20	chr1	1628918	1629418	1407292	-	221876	immune	method4_crosscohort	0.45098576	0.45098576	0.0	0.0
chr1:1628918-1629418	SCNN1D	SCNN1D	chr1	1628918	1629418	1280435	+	348733	immune	method4_crosscohort	-0.4664278	-0.4664278	0.0	0.0
chr1:1628918-1629418	SSU72	SSU72	chr1	1628918	1629418	1574862	-	54306	immune	method4_crosscohort	0.48408318	0.48408318	0.0	0.0
chr1:1629599-1630099	ACAP3	ACAP3	chr1	1629599	1630099	1309608	-	320241	immune	method4_crosscohort	-0.4702179	-0.4702179	0.0	0.0
chr1:1629599-1630099	ATAD3A	ATAD3A	chr1	1629599	1630099	1512161	+	117688	immune	method4_crosscohort	0.5198566	0.5198566	0.0	0.0
chr1:1629599-1630099	B3GALT6	B3GALT6	chr1	1629599	1630099	1232236	+	397613	immune	method4_crosscohort	0.56077194	0.56077194	0.0	0.0
chr1:1629599-1630099	CCNL2	CCNL2	chr1	1629599	1630099	1399334	-	230515	immune	method4_crosscohort	-0.60246485	-0.60246485	0.0	0.0
chr1:1629599-1630099	CDK11A	CDK11A	chr1	1629599	1630099	1724356	-	94507	immune	method4_crosscohort	-0.6278405	-0.6278405	0.0	0.0
chr1:1629599-1630099	CDK11B	CDK11B	chr1	1629599	1630099	1659011	-	29162	immune	method4_crosscohort	-0.5223214	-0.5223214	0.0	0.0
chr1:1629599-1630099	CPTP	CPTP	chr1	1629599	1630099	1324755	+	305094	immune	method4_crosscohort	-0.58266306	-0.58266306	0.0	0.0
chr1:1629599-1630099	DVL1	DVL1	chr1	1629599	1630099	1349417	-	280432	immune	method4_crosscohort	0.6002484	0.6002484	0.0	0.0
chr1:1629599-1630099	MRPL20	MRPL20	chr1	1629599	1630099	1407292	-	222557	immune	method4_crosscohort	0.577092	0.577092	0.0	0.0
chr1:1629599-1630099	MXRA8	MXRA8	chr1	1629599	1630099	1361776	-	268073	immune	method4_crosscohort	-0.49084666	-0.49084666	0.0	0.0
chr1:1629599-1630099	SCNN1D	SCNN1D	chr1	1629599	1630099	1280435	+	349414	immune	method4_crosscohort	-0.6124538	-0.6124538	0.0	0.0
chr1:1629599-1630099	SSU72	SSU72	chr1	1629599	1630099	1574862	-	54987	immune	method4_crosscohort	0.5597699	0.5597699	0.0	0.0
chr1:1629599-1630099	UBE2J2	UBE2J2	chr1	1629599	1630099	1273863	-	355986	immune	method4_crosscohort	-0.5366024	-0.5366024	0.0	0.0
chr1:1630237-1630737	ACAP3	ACAP3	chr1	1630237	1630737	1309608	-	320879	immune	method4_crosscohort	-0.46469325	-0.46469325	0.0	0.0
chr1:1630237-1630737	ANKRD65	ANKRD65	chr1	1630237	1630737	1421768	-	208719	immune	method4_crosscohort	-0.50571	-0.50571	0.0	0.0
chr1:1630237-1630737	ATAD3A	ATAD3A	chr1	1630237	1630737	1512161	+	118326	immune	method4_crosscohort	0.4539922	0.4539922	0.0	0.0
chr1:1630237-1630737	B3GALT6	B3GALT6	chr1	1630237	1630737	1232236	+	398251	immune	method4_crosscohort	0.6502981	0.6502981	0.0	0.0
chr1:1630237-1630737	CCNL2	CCNL2	chr1	1630237	1630737	1399334	-	231153	immune	method4_crosscohort	-0.5800844	-0.5800844	0.0	0.0
chr1:1630237-1630737	CDK11A	CDK11A	chr1	1630237	1630737	1724356	-	93869	immune	method4_crosscohort	-0.58333766	-0.58333766	0.0	0.0
chr1:1630237-1630737	CDK11B	CDK11B	chr1	1630237	1630737	1659011	-	28524	immune	method4_crosscohort	-0.47878212	-0.47878212	0.0	0.0
chr1:1630237-1630737	CPTP	CPTP	chr1	1630237	1630737	1324755	+	305732	immune	method4_crosscohort	-0.6318843	-0.6318843	0.0	0.0
chr1:1630237-1630737	DVL1	DVL1	chr1	1630237	1630737	1349417	-	281070	immune	method4_crosscohort	0.6037497	0.6037497	0.0	0.0
chr1:1630237-1630737	MRPL20	MRPL20	chr1	1630237	1630737	1407292	-	223195	immune	method4_crosscohort	0.5766958	0.5766958	0.0	0.0
chr1:1630237-1630737	MXRA8	MXRA8	chr1	1630237	1630737	1361776	-	268711	immune	method4_crosscohort	-0.49832106	-0.49832106	0.0	0.0
chr1:1630237-1630737	SCNN1D	SCNN1D	chr1	1630237	1630737	1280435	+	350052	immune	method4_crosscohort	-0.6477228	-0.6477228	0.0	0.0
chr1:1630237-1630737	SSU72	SSU72	chr1	1630237	1630737	1574862	-	55625	immune	method4_crosscohort	0.56555444	0.56555444	0.0	0.0
chr1:1630864-1631364	CCNL2	CCNL2	chr1	1630864	1631364	1399334	-	231780	immune	method4_crosscohort	-0.51039386	-0.51039386	0.0	0.0
chr1:1630864-1631364	CDK11A	CDK11A	chr1	1630864	1631364	1724356	-	93242	immune	method4_crosscohort	-0.5202456	-0.5202456	0.0	0.0
chr1:1630864-1631364	MRPL20	MRPL20	chr1	1630864	1631364	1407292	-	223822	immune	method4_crosscohort	0.4716953	0.4716953	0.0	0.0
chr1:1630864-1631364	MXRA8	MXRA8	chr1	1630864	1631364	1361776	-	269338	immune	method4_crosscohort	-0.47004694	-0.47004694	0.0	0.0
chr1:1631379-1631879	CCNL2	CCNL2	chr1	1631379	1631879	1399334	-	232295	immune	method4_crosscohort	-0.4971566	-0.4971566	0.0	0.0
chr1:1631379-1631879	CDK11A	CDK11A	chr1	1631379	1631879	1724356	-	92727	immune	method4_crosscohort	-0.5115927	-0.5115927	0.0	0.0
chr1:1631379-1631879	DVL1	DVL1	chr1	1631379	1631879	1349417	-	282212	immune	method4_crosscohort	0.45743304	0.45743304	0.0	0.0
chr1:1631885-1632385	CDK11A	CDK11A	chr1	1631885	1632385	1724356	-	92221	immune	method4_crosscohort	-0.48007703	-0.48007703	0.0	0.0
chr1:1677781-1678281	B3GALT6	B3GALT6	chr1	1677781	1678281	1232236	+	445795	immune	method4_crosscohort	0.4879958	0.4879958	0.0	0.0
chr1:1677781-1678281	CPTP	CPTP	chr1	1677781	1678281	1324755	+	353276	immune	method4_crosscohort	-0.49702334	-0.49702334	0.0	0.0
chr1:1677781-1678281	SCNN1D	SCNN1D	chr1	1677781	1678281	1280435	+	397596	immune	method4_crosscohort	-0.5111577	-0.5111577	0.0	0.0
chr1:1686170-1686670	ANKRD65	ANKRD65	chr1	1686170	1686670	1421768	-	264652	immune	method4_crosscohort	0.56736237	0.56736237	0.0	0.0
chr1:1686170-1686670	B3GALT6	B3GALT6	chr1	1686170	1686670	1232236	+	454184	immune	method4_crosscohort	-0.5137064	-0.5137064	0.0	0.0
chr1:1686170-1686670	SCNN1D	SCNN1D	chr1	1686170	1686670	1280435	+	405985	immune	method4_crosscohort	0.51264435	0.51264435	0.0	0.0
chr1:1692909-1693409	CFAP74	CFAP74	chr1	1692909	1693409	2003836	-	310677	immune	method4_crosscohort	0.48310184	0.48310184	0.0	0.0
chr1:1724236-1724736	CFAP74	CFAP74	chr1	1724236	1724736	2003836	-	279350	immune	method4_crosscohort	0.48179808	0.48179808	0.0	0.0
chr1:1737725-1738225	GNB1	GNB1	chr1	1737725	1738225	1892291	-	154316	immune	method4_crosscohort	0.45806232	0.45806232	0.0	0.0
chr1:1737725-1738225	PUSL1	PUSL1	chr1	1737725	1738225	1308596	+	429379	immune	method4_crosscohort	0.49203393	0.49203393	0.0	0.0
chr1:1764224-1764724	ANKRD65	ANKRD65	chr1	1764224	1764724	1421768	-	342706	immune	method4_crosscohort	0.5820827	0.5820827	0.0	0.0
chr1:1764224-1764724	CPTP	CPTP	chr1	1764224	1764724	1324755	+	439719	immune	method4_crosscohort	0.48552078	0.48552078	0.0	0.0
chr1:1764224-1764724	SCNN1D	SCNN1D	chr1	1764224	1764724	1280435	+	484039	immune	method4_crosscohort	0.5544518	0.5544518	0.0	0.0
chr1:1778675-1779175	GNB1	GNB1	chr1	1778675	1779175	1892291	-	113366	immune	method4_crosscohort	0.45717603	0.45717603	0.0	0.0
chr1:1779913-1780413	CFAP74	CFAP74	chr1	1779913	1780413	2003836	-	223673	immune	method4_crosscohort	0.4573975	0.4573975	0.0	0.0
chr1:1857065-1857565	ANKRD65	ANKRD65	chr1	1857065	1857565	1421768	-	435547	immune	method4_crosscohort	0.5719134	0.5719134	0.0	0.0
chr1:1857065-1857565	CCNL2	CCNL2	chr1	1857065	1857565	1399334	-	457981	immune	method4_crosscohort	0.5805533	0.5805533	0.0	0.0
chr1:1857065-1857565	CDK11A	CDK11A	chr1	1857065	1857565	1724356	-	132959	immune	method4_crosscohort	0.5639215	0.5639215	0.0	0.0
chr1:1857065-1857565	CDK11B	CDK11B	chr1	1857065	1857565	1659011	-	198304	immune	method4_crosscohort	0.5672345	0.5672345	0.0	0.0
chr1:1857065-1857565	MRPL20	MRPL20	chr1	1857065	1857565	1407292	-	450023	immune	method4_crosscohort	-0.59356564	-0.59356564	0.0	0.0
chr1:1857065-1857565	MXRA8	MXRA8	chr1	1857065	1857565	1361776	-	495539	immune	method4_crosscohort	0.6161417	0.6161417	0.0	0.0
chr1:1857065-1857565	SKI	SKI	chr1	1857065	1857565	2227387	+	370072	immune	method4_crosscohort	0.5498628	0.5498628	0.0	0.0
chr1:1857065-1857565	SSU72	SSU72	chr1	1857065	1857565	1574862	-	282453	immune	method4_crosscohort	-0.5008049	-0.5008049	0.0	0.0
chr1:1858558-1859058	ANKRD65	ANKRD65	chr1	1858558	1859058	1421768	-	437040	immune	method4_crosscohort	0.5838903	0.5838903	0.0	0.0
chr1:1858558-1859058	CCNL2	CCNL2	chr1	1858558	1859058	1399334	-	459474	immune	method4_crosscohort	0.4567519	0.4567519	0.0	0.0
chr1:1858558-1859058	CDK11A	CDK11A	chr1	1858558	1859058	1724356	-	134452	immune	method4_crosscohort	0.47017705	0.47017705	0.0	0.0
chr1:1858558-1859058	CDK11B	CDK11B	chr1	1858558	1859058	1659011	-	199797	immune	method4_crosscohort	0.5270576	0.5270576	0.0	0.0
chr1:1858558-1859058	MRPL20	MRPL20	chr1	1858558	1859058	1407292	-	451516	immune	method4_crosscohort	-0.53256893	-0.53256893	0.0	0.0
chr1:1858558-1859058	MXRA8	MXRA8	chr1	1858558	1859058	1361776	-	497032	immune	method4_crosscohort	0.45202413	0.45202413	0.0	0.0
chr1:1860973-1861473	ANKRD65	ANKRD65	chr1	1860973	1861473	1421768	-	439455	immune	method4_crosscohort	0.47074318	0.47074318	0.0	0.0
chr1:1890047-1890547	CFAP74	CFAP74	chr1	1890047	1890547	2003836	-	113539	immune	method4_crosscohort	0.45255718	0.45255718	0.0	0.0
chr1:1890872-1891372	CFAP74	CFAP74	chr1	1890872	1891372	2003836	-	112714	immune	method4_crosscohort	0.50732386	0.50732386	0.0	0.0
chr1:1894409-1894909	MORN1	MORN1	chr1	1894409	1894909	2391706	-	497047	immune	method4_crosscohort	0.4574773	0.4574773	0.0	0.0
chr1:1908915-1909415	CFAP74	CFAP74	chr1	1908915	1909415	2003836	-	94671	immune	method4_crosscohort	0.55657625	0.55657625	0.0	0.0
chr1:1919236-1919736	CFAP74	CFAP74	chr1	1919236	1919736	2003836	-	84350	immune	method4_crosscohort	0.55589443	0.55589443	0.0	0.0
chr1:1919236-1919736	MMP23B	MMP23B	chr1	1919236	1919736	1632162	+	287324	immune	method4_crosscohort	0.4767999	0.4767999	0.0	0.0
chr1:1966322-1966822	CDK11A	CDK11A	chr1	1966322	1966822	1724356	-	242216	immune	method4_crosscohort	0.50179434	0.50179434	0.0	0.0
chr1:1966322-1966822	CDK11B	CDK11B	chr1	1966322	1966822	1659011	-	307561	immune	method4_crosscohort	0.51482713	0.51482713	0.0	0.0
chr1:1966322-1966822	PLCH2	PLCH2	chr1	1966322	1966822	2425979	+	459407	immune	method4_crosscohort	-0.6044986	-0.6044986	0.0	0.0
chr1:1966322-1966822	SKI	SKI	chr1	1966322	1966822	2227387	+	260815	immune	method4_crosscohort	0.4908207	0.4908207	0.0	0.0
chr1:1966979-1967479	PLCH2	PLCH2	chr1	1966979	1967479	2425979	+	458750	immune	method4_crosscohort	-0.46079156	-0.46079156	0.0	0.0
chr1:1996173-1996673	ATAD3A	ATAD3A	chr1	1996173	1996673	1512161	+	484262	immune	method4_crosscohort	-0.46224934	-0.46224934	0.0	0.0
chr1:1996173-1996673	CDK11A	CDK11A	chr1	1996173	1996673	1724356	-	272067	immune	method4_crosscohort	0.54524964	0.54524964	0.0	0.0
chr1:1996173-1996673	CDK11B	CDK11B	chr1	1996173	1996673	1659011	-	337412	immune	method4_crosscohort	0.5387373	0.5387373	0.0	0.0
chr1:1996173-1996673	PLCH2	PLCH2	chr1	1996173	1996673	2425979	+	429556	immune	method4_crosscohort	-0.6823181	-0.6823181	0.0	0.0
chr1:1996173-1996673	PRKCZ	PRKCZ	chr1	1996173	1996673	2050410	+	53987	immune	method4_crosscohort	-0.49370492	-0.49370492	0.0	0.0
chr1:1996173-1996673	SKI	SKI	chr1	1996173	1996673	2227387	+	230964	immune	method4_crosscohort	0.58764595	0.58764595	0.0	0.0
chr1:1996173-1996673	SSU72	SSU72	chr1	1996173	1996673	1574862	-	421561	immune	method4_crosscohort	-0.5075099	-0.5075099	0.0	0.0
chr1:2048271-2048771	RER1	RER1	chr1	2048271	2048771	2391774	+	343253	immune	method4_crosscohort	0.45290598	0.45290598	0.0	0.0
chr1:2049983-2050483	PLCH2	PLCH2	chr1	2049983	2050483	2425979	+	375746	immune	method4_crosscohort	0.67311484	0.67311484	0.0	0.0
chr1:2049983-2050483	PRKCZ	PRKCZ	chr1	2049983	2050483	2050410	+	177	immune	method4_crosscohort	0.4759295	0.4759295	0.0	0.0
chr1:2049983-2050483	SSU72	SSU72	chr1	2049983	2050483	1574862	-	475371	immune	method4_crosscohort	0.4862301	0.4862301	0.0	0.0
chr1:2097971-2098471	PLCH2	PLCH2	chr1	2097971	2098471	2425979	+	327758	immune	method4_crosscohort	-0.45240438	-0.45240438	0.0	0.0
chr1:2112368-2112868	CDK11A	CDK11A	chr1	2112368	2112868	1724356	-	388262	immune	method4_crosscohort	0.606342	0.606342	0.0	0.0
chr1:2112368-2112868	CDK11B	CDK11B	chr1	2112368	2112868	1659011	-	453607	immune	method4_crosscohort	0.5912318	0.5912318	0.0	0.0
chr1:2112368-2112868	PLCH2	PLCH2	chr1	2112368	2112868	2425979	+	313361	immune	method4_crosscohort	-0.5432441	-0.5432441	0.0	0.0
chr1:2112368-2112868	SKI	SKI	chr1	2112368	2112868	2227387	+	114769	immune	method4_crosscohort	0.59867674	0.59867674	0.0	0.0
chr1:2112368-2112868	TNFRSF14	TNFRSF14	chr1	2112368	2112868	2555638	+	443020	immune	method4_crosscohort	0.5348107	0.5348107	0.0	0.0
chr1:2133049-2133549	CFAP74	CFAP74	chr1	2133049	2133549	2003836	-	129463	immune	method4_crosscohort	0.5543534	0.5543534	0.0	0.0
chr1:2148609-2149109	CDK11A	CDK11A	chr1	2148609	2149109	1724356	-	424503	immune	method4_crosscohort	-0.51580405	-0.51580405	0.0	0.0
