peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	r	pvalue	fdr
chr1:1212837-1213337	ATAD3C	ATAD3C	chr1	1212837	1213337	1449688	+	236601	stromal	method4_crosscohort	-0.48627988	-0.48627988	0.0	0.0
chr1:1212837-1213337	INTS11	INTS11	chr1	1212837	1213337	1324686	-	111599	stromal	method4_crosscohort	0.50515974	0.50515974	0.0	0.0
chr1:1212837-1213337	MXRA8	MXRA8	chr1	1212837	1213337	1361776	-	148689	stromal	method4_crosscohort	-0.5533631	-0.5533631	0.0	0.0
chr1:1212837-1213337	SLC35E2B	SLC35E2B	chr1	1212837	1213337	1692794	-	479707	stromal	method4_crosscohort	0.63543344	0.63543344	0.0	0.0
chr1:1212837-1213337	SSU72	SSU72	chr1	1212837	1213337	1574862	-	361775	stromal	method4_crosscohort	0.59198	0.59198	0.0	0.0
chr1:1212837-1213337	TNFRSF4	TNFRSF4	chr1	1212837	1213337	1214152	-	1065	stromal	method4_crosscohort	0.49344274	0.49344274	0.0	0.0
chr1:1212837-1213337	UBE2J2	UBE2J2	chr1	1212837	1213337	1273863	-	60776	stromal	method4_crosscohort	0.51316464	0.51316464	0.0	0.0
chr1:1213511-1214011	MXRA8	MXRA8	chr1	1213511	1214011	1361776	-	148015	stromal	method4_crosscohort	-0.45918483	-0.45918483	0.0	0.0
chr1:1213511-1214011	SLC35E2B	SLC35E2B	chr1	1213511	1214011	1692794	-	479033	stromal	method4_crosscohort	0.46429533	0.46429533	0.0	0.0
chr1:1298773-1299273	VWA1	VWA1	chr1	1298773	1299273	1434860	+	135837	stromal	method4_crosscohort	0.46375728	0.46375728	0.0	0.0
chr1:1351979-1352479	ACAP3	ACAP3	chr1	1351979	1352479	1309608	-	42621	stromal	method4_crosscohort	-0.48926654	-0.48926654	0.0	0.0
chr1:1358362-1358862	ACAP3	ACAP3	chr1	1358362	1358862	1309608	-	49004	stromal	method4_crosscohort	-0.45413995	-0.45413995	0.0	0.0
chr1:1358362-1358862	C1orf159	C1orf159	chr1	1358362	1358862	1116360	-	242252	stromal	method4_crosscohort	-0.46055713	-0.46055713	0.0	0.0
chr1:1358362-1358862	INTS11	INTS11	chr1	1358362	1358862	1324686	-	33926	stromal	method4_crosscohort	-0.54032385	-0.54032385	0.0	0.0
chr1:1358948-1359448	NOC2L	NOC2L	chr1	1358948	1359448	959308	-	399890	stromal	method4_crosscohort	0.45862672	0.45862672	0.0	0.0
chr1:1360476-1360976	ACAP3	ACAP3	chr1	1360476	1360976	1309608	-	51118	stromal	method4_crosscohort	-0.58879554	-0.58879554	0.0	0.0
chr1:1360476-1360976	ANKRD65	ANKRD65	chr1	1360476	1360976	1421768	-	61042	stromal	method4_crosscohort	0.46411228	0.46411228	0.0	0.0
chr1:1360476-1360976	INTS11	INTS11	chr1	1360476	1360976	1324686	-	36040	stromal	method4_crosscohort	-0.55271655	-0.55271655	0.0	0.0
chr1:1360476-1360976	NOC2L	NOC2L	chr1	1360476	1360976	959308	-	401418	stromal	method4_crosscohort	0.5519022	0.5519022	0.0	0.0
chr1:1360476-1360976	SAMD11	SAMD11	chr1	1360476	1360976	923922	+	436804	stromal	method4_crosscohort	0.47673938	0.47673938	0.0	0.0
chr1:1540366-1540866	CFAP74	CFAP74	chr1	1540366	1540866	2003836	-	463220	stromal	method4_crosscohort	0.46643966	0.46643966	0.0	0.0
chr1:1630221-1630721	ACAP3	ACAP3	chr1	1630221	1630721	1309608	-	320863	stromal	method4_crosscohort	-0.483172	-0.483172	0.0	0.0
chr1:1630221-1630721	MMP23B	MMP23B	chr1	1630221	1630721	1632162	+	1691	stromal	method4_crosscohort	0.46422628	0.46422628	0.0	0.0
chr1:1630909-1631409	ACAP3	ACAP3	chr1	1630909	1631409	1309608	-	321551	stromal	method4_crosscohort	-0.62683356	-0.62683356	0.0	0.0
chr1:1631422-1631922	ACAP3	ACAP3	chr1	1631422	1631922	1309608	-	322064	stromal	method4_crosscohort	-0.5551101	-0.5551101	0.0	0.0
chr1:1631990-1632490	ACAP3	ACAP3	chr1	1631990	1632490	1309608	-	322632	stromal	method4_crosscohort	-0.52274734	-0.52274734	0.0	0.0
chr1:1677743-1678243	SSU72	SSU72	chr1	1677743	1678243	1574862	-	103131	stromal	method4_crosscohort	0.4585047	0.4585047	0.0	0.0
chr1:1678683-1679183	C1QTNF12	C1QTNF12	chr1	1678683	1679183	1246721	-	432212	stromal	method4_crosscohort	0.45929787	0.45929787	0.0	0.0
chr1:1678683-1679183	PRKCZ	PRKCZ	chr1	1678683	1679183	2050410	+	371477	stromal	method4_crosscohort	0.5753983	0.5753983	0.0	0.0
chr1:1686166-1686666	ACAP3	ACAP3	chr1	1686166	1686666	1309608	-	376808	stromal	method4_crosscohort	-0.49140322	-0.49140322	0.0	0.0
chr1:1758769-1759269	FAAP20	FAAP20	chr1	1758769	1759269	2212719	-	453700	stromal	method4_crosscohort	-0.50678563	-0.50678563	0.0	0.0
chr1:1758769-1759269	GNB1	GNB1	chr1	1758769	1759269	1892291	-	133272	stromal	method4_crosscohort	0.55293787	0.55293787	0.0	0.0
chr1:1758769-1759269	INTS11	INTS11	chr1	1758769	1759269	1324686	-	434333	stromal	method4_crosscohort	0.55039537	0.55039537	0.0	0.0
chr1:1758769-1759269	MXRA8	MXRA8	chr1	1758769	1759269	1361776	-	397243	stromal	method4_crosscohort	-0.5486231	-0.5486231	0.0	0.0
chr1:1758769-1759269	NADK	NADK	chr1	1758769	1759269	1780456	-	21437	stromal	method4_crosscohort	0.6190892	0.6190892	0.0	0.0
chr1:1758769-1759269	SLC35E2B	SLC35E2B	chr1	1758769	1759269	1692794	-	66225	stromal	method4_crosscohort	0.53939885	0.53939885	0.0	0.0
chr1:1758769-1759269	SSU72	SSU72	chr1	1758769	1759269	1574862	-	184157	stromal	method4_crosscohort	0.46884143	0.46884143	0.0	0.0
chr1:1758769-1759269	UBE2J2	UBE2J2	chr1	1758769	1759269	1273863	-	485156	stromal	method4_crosscohort	0.5223034	0.5223034	0.0	0.0
chr1:1778767-1779267	SSU72	SSU72	chr1	1778767	1779267	1574862	-	204155	stromal	method4_crosscohort	0.46164158	0.46164158	0.0	0.0
chr1:1780324-1780824	MMP23B	MMP23B	chr1	1780324	1780824	1632162	+	148412	stromal	method4_crosscohort	0.4744943	0.4744943	0.0	0.0
chr1:1780324-1780824	SSU72	SSU72	chr1	1780324	1780824	1574862	-	205712	stromal	method4_crosscohort	0.46821234	0.46821234	0.0	0.0
chr1:1782559-1783059	ATAD3B	ATAD3B	chr1	1782559	1783059	1471764	+	311045	stromal	method4_crosscohort	-0.4614381	-0.4614381	0.0	0.0
chr1:1782559-1783059	ATAD3C	ATAD3C	chr1	1782559	1783059	1449688	+	333121	stromal	method4_crosscohort	-0.45268795	-0.45268795	0.0	0.0
chr1:1782559-1783059	MMP23B	MMP23B	chr1	1782559	1783059	1632162	+	150647	stromal	method4_crosscohort	0.47548553	0.47548553	0.0	0.0
chr1:1782559-1783059	SSU72	SSU72	chr1	1782559	1783059	1574862	-	207947	stromal	method4_crosscohort	0.4675939	0.4675939	0.0	0.0
chr1:1858581-1859081	ATAD3B	ATAD3B	chr1	1858581	1859081	1471764	+	387067	stromal	method4_crosscohort	-0.5716335	-0.5716335	0.0	0.0
chr1:1858581-1859081	ATAD3C	ATAD3C	chr1	1858581	1859081	1449688	+	409143	stromal	method4_crosscohort	-0.551348	-0.551348	0.0	0.0
chr1:1858581-1859081	FAAP20	FAAP20	chr1	1858581	1859081	2212719	-	353888	stromal	method4_crosscohort	-0.5017797	-0.5017797	0.0	0.0
chr1:1858581-1859081	GNB1	GNB1	chr1	1858581	1859081	1892291	-	33460	stromal	method4_crosscohort	0.5515414	0.5515414	0.0	0.0
chr1:1858581-1859081	NADK	NADK	chr1	1858581	1859081	1780456	-	78375	stromal	method4_crosscohort	0.6788181	0.6788181	0.0	0.0
chr1:1858581-1859081	SKI	SKI	chr1	1858581	1859081	2227387	+	368556	stromal	method4_crosscohort	0.4579497	0.4579497	0.0	0.0
chr1:1858581-1859081	SLC35E2B	SLC35E2B	chr1	1858581	1859081	1692794	-	166037	stromal	method4_crosscohort	0.5873191	0.5873191	0.0	0.0
chr1:1858581-1859081	SSU72	SSU72	chr1	1858581	1859081	1574862	-	283969	stromal	method4_crosscohort	0.5473697	0.5473697	0.0	0.0
chr1:1894531-1895031	PRKCZ	PRKCZ	chr1	1894531	1895031	2050410	+	155629	stromal	method4_crosscohort	0.48645866	0.48645866	0.0	0.0
chr1:1908881-1909381	CFAP74	CFAP74	chr1	1908881	1909381	2003836	-	94705	stromal	method4_crosscohort	0.45170572	0.45170572	0.0	0.0
chr1:1989285-1989785	SKI	SKI	chr1	1989285	1989785	2227387	+	237852	stromal	method4_crosscohort	0.52802974	0.52802974	0.0	0.0
chr1:1990168-1990668	SKI	SKI	chr1	1990168	1990668	2227387	+	236969	stromal	method4_crosscohort	0.4588026	0.4588026	0.0	0.0
chr1:2014943-2015443	NADK	NADK	chr1	2014943	2015443	1780456	-	234737	stromal	method4_crosscohort	0.5288291	0.5288291	0.0	0.0
chr1:2014943-2015443	SLC35E2B	SLC35E2B	chr1	2014943	2015443	1692794	-	322399	stromal	method4_crosscohort	0.47745064	0.47745064	0.0	0.0
chr1:2025602-2026102	SKI	SKI	chr1	2025602	2026102	2227387	+	201535	stromal	method4_crosscohort	0.5210484	0.5210484	0.0	0.0
chr1:2044738-2045238	SKI	SKI	chr1	2044738	2045238	2227387	+	182399	stromal	method4_crosscohort	0.47597268	0.47597268	0.0	0.0
chr1:2045914-2046414	SKI	SKI	chr1	2045914	2046414	2227387	+	181223	stromal	method4_crosscohort	0.4641728	0.4641728	0.0	0.0
chr1:2050116-2050616	GNB1	GNB1	chr1	2050116	2050616	1892291	-	158075	stromal	method4_crosscohort	0.46626583	0.46626583	0.0	0.0
chr1:2050116-2050616	MMP23B	MMP23B	chr1	2050116	2050616	1632162	+	418204	stromal	method4_crosscohort	0.45503464	0.45503464	0.0	0.0
chr1:2050116-2050616	NADK	NADK	chr1	2050116	2050616	1780456	-	269910	stromal	method4_crosscohort	0.52770704	0.52770704	0.0	0.0
chr1:2050116-2050616	PRKCZ	PRKCZ	chr1	2050116	2050616	2050410	+	44	stromal	method4_crosscohort	0.46058246	0.46058246	0.0	0.0
chr1:2050116-2050616	SLC35E2B	SLC35E2B	chr1	2050116	2050616	1692794	-	357572	stromal	method4_crosscohort	0.4749026	0.4749026	0.0	0.0
chr1:2050116-2050616	SSU72	SSU72	chr1	2050116	2050616	1574862	-	475504	stromal	method4_crosscohort	0.57006335	0.57006335	0.0	0.0
chr1:2088268-2088768	MORN1	MORN1	chr1	2088268	2088768	2391706	-	303188	stromal	method4_crosscohort	0.53690356	0.53690356	0.0	0.0
chr1:2088268-2088768	SKI	SKI	chr1	2088268	2088768	2227387	+	138869	stromal	method4_crosscohort	0.5783774	0.5783774	0.0	0.0
chr1:2089903-2090403	MORN1	MORN1	chr1	2089903	2090403	2391706	-	301553	stromal	method4_crosscohort	0.4646653	0.4646653	0.0	0.0
chr1:2089903-2090403	SKI	SKI	chr1	2089903	2090403	2227387	+	137234	stromal	method4_crosscohort	0.45989826	0.45989826	0.0	0.0
chr1:2133031-2133531	CFAP74	CFAP74	chr1	2133031	2133531	2003836	-	129445	stromal	method4_crosscohort	0.5007623	0.5007623	0.0	0.0
chr1:2189391-2189891	CFAP74	CFAP74	chr1	2189391	2189891	2003836	-	185805	stromal	method4_crosscohort	0.51703626	0.51703626	0.0	0.0
chr1:2189972-2190472	CFAP74	CFAP74	chr1	2189972	2190472	2003836	-	186386	stromal	method4_crosscohort	0.5056684	0.5056684	0.0	0.0
chr1:2189972-2190472	FAAP20	FAAP20	chr1	2189972	2190472	2212719	-	22497	stromal	method4_crosscohort	0.4812624	0.4812624	0.0	0.0
chr1:2204339-2204839	SKI	SKI	chr1	2204339	2204839	2227387	+	22798	stromal	method4_crosscohort	0.47783023	0.47783023	0.0	0.0
chr1:2214009-2214509	CFAP74	CFAP74	chr1	2214009	2214509	2003836	-	210423	stromal	method4_crosscohort	0.5155478	0.5155478	0.0	0.0
chr1:2214009-2214509	FAAP20	FAAP20	chr1	2214009	2214509	2212719	-	1540	stromal	method4_crosscohort	0.5238717	0.5238717	0.0	0.0
chr1:2227523-2228023	CFAP74	CFAP74	chr1	2227523	2228023	2003836	-	223937	stromal	method4_crosscohort	0.45926034	0.45926034	0.0	0.0
chr1:2255300-2255800	NADK	NADK	chr1	2255300	2255800	1780456	-	475094	stromal	method4_crosscohort	0.45227948	0.45227948	0.0	0.0
chr1:2279187-2279687	SKI	SKI	chr1	2279187	2279687	2227387	+	52050	stromal	method4_crosscohort	0.48757052	0.48757052	0.0	0.0
chr1:2290062-2290562	SKI	SKI	chr1	2290062	2290562	2227387	+	62925	stromal	method4_crosscohort	0.45236757	0.45236757	0.0	0.0
chr1:2290582-2291082	HES5	HES5	chr1	2290582	2291082	2530262	-	239430	stromal	method4_crosscohort	-0.4952806	-0.4952806	0.0	0.0
chr1:2290582-2291082	SKI	SKI	chr1	2290582	2291082	2227387	+	63445	stromal	method4_crosscohort	0.5818558	0.5818558	0.0	0.0
chr1:2304765-2305265	FAAP20	FAAP20	chr1	2304765	2305265	2212719	-	92296	stromal	method4_crosscohort	0.51202273	0.51202273	0.0	0.0
chr1:2311375-2311875	CFAP74	CFAP74	chr1	2311375	2311875	2003836	-	307789	stromal	method4_crosscohort	0.4543711	0.4543711	0.0	0.0
chr1:2315028-2315528	CFAP74	CFAP74	chr1	2315028	2315528	2003836	-	311442	stromal	method4_crosscohort	0.46486998	0.46486998	0.0	0.0
chr1:2321096-2321596	FAAP20	FAAP20	chr1	2321096	2321596	2212719	-	108627	stromal	method4_crosscohort	0.4535586	0.4535586	0.0	0.0
chr1:2322098-2322598	CFAP74	CFAP74	chr1	2322098	2322598	2003836	-	318512	stromal	method4_crosscohort	0.49643216	0.49643216	0.0	0.0
chr1:2322720-2323220	CFAP74	CFAP74	chr1	2322720	2323220	2003836	-	319134	stromal	method4_crosscohort	0.45419192	0.45419192	0.0	0.0
chr1:2330828-2331328	CFAP74	CFAP74	chr1	2330828	2331328	2003836	-	327242	stromal	method4_crosscohort	0.46105894	0.46105894	0.0	0.0
chr1:2330828-2331328	FAAP20	FAAP20	chr1	2330828	2331328	2212719	-	118359	stromal	method4_crosscohort	0.5357361	0.5357361	0.0	0.0
chr1:2330828-2331328	GNB1	GNB1	chr1	2330828	2331328	1892291	-	438787	stromal	method4_crosscohort	-0.4548964	-0.4548964	0.0	0.0
chr1:2330828-2331328	PANK4	PANK4	chr1	2330828	2331328	2526596	-	195518	stromal	method4_crosscohort	0.4572785	0.4572785	0.0	0.0
chr1:2391485-2391985	CFAP74	CFAP74	chr1	2391485	2391985	2003836	-	387899	stromal	method4_crosscohort	0.4568971	0.4568971	0.0	0.0
chr1:2412424-2412924	CFAP74	CFAP74	chr1	2412424	2412924	2003836	-	408838	stromal	method4_crosscohort	0.4760308	0.4760308	0.0	0.0
chr1:2546058-2546558	FAAP20	FAAP20	chr1	2546058	2546558	2212719	-	333589	stromal	method4_crosscohort	-0.51635337	-0.51635337	0.0	0.0
chr1:2546058-2546558	SKI	SKI	chr1	2546058	2546558	2227387	+	318921	stromal	method4_crosscohort	0.5955358	0.5955358	0.0	0.0
chr1:2546802-2547302	FAAP20	FAAP20	chr1	2546802	2547302	2212719	-	334333	stromal	method4_crosscohort	-0.51439935	-0.51439935	0.0	0.0
chr1:2546802-2547302	SKI	SKI	chr1	2546802	2547302	2227387	+	319665	stromal	method4_crosscohort	0.5591693	0.5591693	0.0	0.0
chr1:2548640-2549140	FAAP20	FAAP20	chr1	2548640	2549140	2212719	-	336171	stromal	method4_crosscohort	-0.45503414	-0.45503414	0.0	0.0
chr1:2548640-2549140	HES5	HES5	chr1	2548640	2549140	2530262	-	18628	stromal	method4_crosscohort	-0.4915975	-0.4915975	0.0	0.0
chr1:2548640-2549140	SKI	SKI	chr1	2548640	2549140	2227387	+	321503	stromal	method4_crosscohort	0.58095187	0.58095187	0.0	0.0
chr1:2576416-2576916	FAAP20	FAAP20	chr1	2576416	2576916	2212719	-	363947	stromal	method4_crosscohort	-0.45017484	-0.45017484	0.0	0.0
chr1:2578271-2578771	FAAP20	FAAP20	chr1	2578271	2578771	2212719	-	365802	stromal	method4_crosscohort	-0.5170823	-0.5170823	0.0	0.0
chr1:2578271-2578771	PANK4	PANK4	chr1	2578271	2578771	2526596	-	51925	stromal	method4_crosscohort	-0.49521995	-0.49521995	0.0	0.0
chr1:2578271-2578771	PEX10	PEX10	chr1	2578271	2578771	2413796	-	164725	stromal	method4_crosscohort	-0.45061177	-0.45061177	0.0	0.0
chr1:2578271-2578771	PLCH2	PLCH2	chr1	2578271	2578771	2425979	+	152542	stromal	method4_crosscohort	0.5523173	0.5523173	0.0	0.0
chr1:2593911-2594411	FAAP20	FAAP20	chr1	2593911	2594411	2212719	-	381442	stromal	method4_crosscohort	-0.45136455	-0.45136455	0.0	0.0
chr1:2593911-2594411	PANK4	PANK4	chr1	2593911	2594411	2526596	-	67565	stromal	method4_crosscohort	-0.47540042	-0.47540042	0.0	0.0
chr1:2968549-2969049	PRDM16	PRDM16	chr1	2968549	2969049	3069167	+	100368	stromal	method4_crosscohort	0.6056999	0.6056999	0.0	0.0
chr1:2982952-2983452	PRDM16	PRDM16	chr1	2982952	2983452	3069167	+	85965	stromal	method4_crosscohort	0.60967916	0.60967916	0.0	0.0
chr1:3127851-3128351	PRDM16	PRDM16	chr1	3127851	3128351	3069167	+	58934	stromal	method4_crosscohort	0.49101654	0.49101654	0.0	0.0
chr1:3128474-3128974	PRDM16	PRDM16	chr1	3128474	3128974	3069167	+	59557	stromal	method4_crosscohort	0.50395006	0.50395006	0.0	0.0
chr1:3139290-3139790	PRDM16	PRDM16	chr1	3139290	3139790	3069167	+	70373	stromal	method4_crosscohort	0.48402125	0.48402125	0.0	0.0
chr1:3198740-3199240	PRDM16	PRDM16	chr1	3198740	3199240	3069167	+	129823	stromal	method4_crosscohort	0.48604771	0.48604771	0.0	0.0
chr1:3215467-3215967	PRDM16	PRDM16	chr1	3215467	3215967	3069167	+	146550	stromal	method4_crosscohort	0.5797764	0.5797764	0.0	0.0
chr1:3216009-3216509	PRDM16	PRDM16	chr1	3216009	3216509	3069167	+	147092	stromal	method4_crosscohort	0.49653274	0.49653274	0.0	0.0
chr1:3275563-3276063	PRDM16	PRDM16	chr1	3275563	3276063	3069167	+	206646	stromal	method4_crosscohort	0.45826352	0.45826352	0.0	0.0
chr1:3304227-3304727	PRDM16	PRDM16	chr1	3304227	3304727	3069167	+	235310	stromal	method4_crosscohort	0.54332256	0.54332256	0.0	0.0
chr1:3313103-3313603	MEGF6	MEGF6	chr1	3313103	3313603	3611507	-	298154	stromal	method4_crosscohort	0.50255775	0.50255775	0.0	0.0
chr1:3335177-3335677	PRDM16	PRDM16	chr1	3335177	3335677	3069167	+	266260	stromal	method4_crosscohort	0.47758788	0.47758788	0.0	0.0
chr1:3345728-3346228	PRDM16	PRDM16	chr1	3345728	3346228	3069167	+	276811	stromal	method4_crosscohort	0.51294136	0.51294136	0.0	0.0
chr1:3348266-3348766	PRDM16	PRDM16	chr1	3348266	3348766	3069167	+	279349	stromal	method4_crosscohort	0.5501243	0.5501243	0.0	0.0
chr1:3366032-3366532	CEP104	CEP104	chr1	3366032	3366532	3857395	-	491113	stromal	method4_crosscohort	-0.4637346	-0.4637346	0.0	0.0
chr1:3366606-3367106	CEP104	CEP104	chr1	3366606	3367106	3857395	-	490539	stromal	method4_crosscohort	-0.4583918	-0.4583918	0.0	0.0
chr1:3415416-3415916	TPRG1L	TPRG1L	chr1	3415416	3415916	3625014	+	209348	stromal	method4_crosscohort	-0.5055711	-0.5055711	0.0	0.0
chr1:3423347-3423847	PRDM16	PRDM16	chr1	3423347	3423847	3069167	+	354430	stromal	method4_crosscohort	0.5270261	0.5270261	0.0	0.0
chr1:3439606-3440106	C1orf174	C1orf174	chr1	3439606	3440106	3900292	-	460436	stromal	method4_crosscohort	0.4675618	0.4675618	0.0	0.0
chr1:3439606-3440106	DFFB	DFFB	chr1	3439606	3440106	3857266	+	417410	stromal	method4_crosscohort	0.49900368	0.49900368	0.0	0.0
chr1:3441241-3441741	C1orf174	C1orf174	chr1	3441241	3441741	3900292	-	458801	stromal	method4_crosscohort	0.73107046	0.73107046	0.0	0.0
chr1:3441241-3441741	DFFB	DFFB	chr1	3441241	3441741	3857266	+	415775	stromal	method4_crosscohort	0.8008497	0.8008497	0.0	0.0
chr1:3441241-3441741	PRDM16	PRDM16	chr1	3441241	3441741	3069167	+	372324	stromal	method4_crosscohort	0.625345	0.625345	0.0	0.0
chr1:3441972-3442472	C1orf174	C1orf174	chr1	3441972	3442472	3900292	-	458070	stromal	method4_crosscohort	0.5668696	0.5668696	0.0	0.0
chr1:3441972-3442472	DFFB	DFFB	chr1	3441972	3442472	3857266	+	415044	stromal	method4_crosscohort	0.5651279	0.5651279	0.0	0.0
chr1:3441972-3442472	PRDM16	PRDM16	chr1	3441972	3442472	3069167	+	373055	stromal	method4_crosscohort	0.4601133	0.4601133	0.0	0.0
chr1:3444902-3445402	C1orf174	C1orf174	chr1	3444902	3445402	3900292	-	455140	stromal	method4_crosscohort	0.45131963	0.45131963	0.0	0.0
chr1:3453049-3453549	C1orf174	C1orf174	chr1	3453049	3453549	3900292	-	446993	stromal	method4_crosscohort	0.45244727	0.45244727	0.0	0.0
chr1:3467759-3468259	C1orf174	C1orf174	chr1	3467759	3468259	3900292	-	432283	stromal	method4_crosscohort	0.5456021	0.5456021	0.0	0.0
chr1:3467759-3468259	DFFB	DFFB	chr1	3467759	3468259	3857266	+	389257	stromal	method4_crosscohort	0.49128902	0.49128902	0.0	0.0
chr1:3503979-3504479	TPRG1L	TPRG1L	chr1	3503979	3504479	3625014	+	120785	stromal	method4_crosscohort	-0.4665703	-0.4665703	0.0	0.0
chr1:3516125-3516625	C1orf174	C1orf174	chr1	3516125	3516625	3900292	-	383917	stromal	method4_crosscohort	0.49430388	0.49430388	0.0	0.0
chr1:3516125-3516625	DFFB	DFFB	chr1	3516125	3516625	3857266	+	340891	stromal	method4_crosscohort	0.5410484	0.5410484	0.0	0.0
chr1:3518719-3519219	C1orf174	C1orf174	chr1	3518719	3519219	3900292	-	381323	stromal	method4_crosscohort	0.61325574	0.61325574	0.0	0.0
chr1:3518719-3519219	DFFB	DFFB	chr1	3518719	3519219	3857266	+	338297	stromal	method4_crosscohort	0.629855	0.629855	0.0	0.0
chr1:3518719-3519219	PRDM16	PRDM16	chr1	3518719	3519219	3069167	+	449802	stromal	method4_crosscohort	0.5217746	0.5217746	0.0	0.0
chr1:3524609-3525109	C1orf174	C1orf174	chr1	3524609	3525109	3900292	-	375433	stromal	method4_crosscohort	0.51170486	0.51170486	0.0	0.0
chr1:3524609-3525109	DFFB	DFFB	chr1	3524609	3525109	3857266	+	332407	stromal	method4_crosscohort	0.5173831	0.5173831	0.0	0.0
chr1:3540112-3540612	TPRG1L	TPRG1L	chr1	3540112	3540612	3625014	+	84652	stromal	method4_crosscohort	-0.50897604	-0.50897604	0.0	0.0
chr1:3545718-3546218	CEP104	CEP104	chr1	3545718	3546218	3857395	-	311427	stromal	method4_crosscohort	-0.46002322	-0.46002322	0.0	0.0
chr1:3566012-3566512	C1orf174	C1orf174	chr1	3566012	3566512	3900292	-	334030	stromal	method4_crosscohort	0.65389997	0.65389997	0.0	0.0
chr1:3566012-3566512	DFFB	DFFB	chr1	3566012	3566512	3857266	+	291004	stromal	method4_crosscohort	0.6830558	0.6830558	0.0	0.0
chr1:3566012-3566512	PRDM16	PRDM16	chr1	3566012	3566512	3069167	+	497095	stromal	method4_crosscohort	0.54239535	0.54239535	0.0	0.0
