peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score
chr1:819790-820290	ENSG00000237330	RNF223	chr1	819790	820290	1074305	-	254265	immune	method1_distance	1.0
chr1:819790-820290	ENSG00000284662	OR4F16	chr1	819790	820290	686653	-	133387	immune	method1_distance	1.0
chr1:819790-820290	ENSG00000284733	OR4F29	chr1	819790	820290	500000	-	320040	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000078808	SDF4	chr1	821222	821722	1232030	-	410558	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000131584	ACAP3	chr1	821222	821722	1309608	-	488136	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000131591	C1orf159	chr1	821222	821722	1116360	-	294888	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000160087	UBE2J2	chr1	821222	821722	1273863	-	452391	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000162571	TTLL10	chr1	821222	821722	1173879	+	352407	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000162572	SCNN1D	chr1	821222	821722	1280435	+	458963	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000169972	PUSL1	chr1	821222	821722	1308596	+	487124	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000176022	B3GALT6	chr1	821222	821722	1232236	+	410764	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000184163	C1QTNF12	chr1	821222	821722	1246721	-	425249	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000186827	TNFRSF4	chr1	821222	821722	1214152	-	392680	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000186891	TNFRSF18	chr1	821222	821722	1206591	-	385119	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000187583	PLEKHN1	chr1	821222	821722	966481	+	145009	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000187608	ISG15	chr1	821222	821722	1001137	+	179665	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000187634	SAMD11	chr1	821222	821722	923922	+	102450	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000187642	PERM1	chr1	821222	821722	982116	-	160644	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000187961	KLHL17	chr1	821222	821722	960583	+	139111	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000188157	AGRN	chr1	821222	821722	1020119	+	198647	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000188290	HES4	chr1	821222	821722	1000171	-	178699	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000188976	NOC2L	chr1	821222	821722	959308	-	137836	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000237330	RNF223	chr1	821222	821722	1074305	-	252833	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000284662	OR4F16	chr1	821222	821722	686653	-	134819	immune	method1_distance	1.0
chr1:821222-821722	ENSG00000284733	OR4F29	chr1	821222	821722	500000	-	321472	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000078808	SDF4	chr1	821833	822333	1232030	-	409947	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000131584	ACAP3	chr1	821833	822333	1309608	-	487525	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000131591	C1orf159	chr1	821833	822333	1116360	-	294277	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000160087	UBE2J2	chr1	821833	822333	1273863	-	451780	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000162571	TTLL10	chr1	821833	822333	1173879	+	351796	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000162572	SCNN1D	chr1	821833	822333	1280435	+	458352	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000169972	PUSL1	chr1	821833	822333	1308596	+	486513	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000176022	B3GALT6	chr1	821833	822333	1232236	+	410153	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000184163	C1QTNF12	chr1	821833	822333	1246721	-	424638	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000186827	TNFRSF4	chr1	821833	822333	1214152	-	392069	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000186891	TNFRSF18	chr1	821833	822333	1206591	-	384508	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000187583	PLEKHN1	chr1	821833	822333	966481	+	144398	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000187608	ISG15	chr1	821833	822333	1001137	+	179054	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000187634	SAMD11	chr1	821833	822333	923922	+	101839	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000187642	PERM1	chr1	821833	822333	982116	-	160033	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000187961	KLHL17	chr1	821833	822333	960583	+	138500	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000188157	AGRN	chr1	821833	822333	1020119	+	198036	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000188290	HES4	chr1	821833	822333	1000171	-	178088	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000188976	NOC2L	chr1	821833	822333	959308	-	137225	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000237330	RNF223	chr1	821833	822333	1074305	-	252222	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000284662	OR4F16	chr1	821833	822333	686653	-	135430	immune	method1_distance	1.0
chr1:821833-822333	ENSG00000284733	OR4F29	chr1	821833	822333	500000	-	322083	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000078808	SDF4	chr1	822620	823120	1232030	-	409160	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000131584	ACAP3	chr1	822620	823120	1309608	-	486738	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000131591	C1orf159	chr1	822620	823120	1116360	-	293490	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000160087	UBE2J2	chr1	822620	823120	1273863	-	450993	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000162571	TTLL10	chr1	822620	823120	1173879	+	351009	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000162572	SCNN1D	chr1	822620	823120	1280435	+	457565	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000169972	PUSL1	chr1	822620	823120	1308596	+	485726	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000176022	B3GALT6	chr1	822620	823120	1232236	+	409366	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000184163	C1QTNF12	chr1	822620	823120	1246721	-	423851	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000186827	TNFRSF4	chr1	822620	823120	1214152	-	391282	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000186891	TNFRSF18	chr1	822620	823120	1206591	-	383721	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000187583	PLEKHN1	chr1	822620	823120	966481	+	143611	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000187608	ISG15	chr1	822620	823120	1001137	+	178267	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000187634	SAMD11	chr1	822620	823120	923922	+	101052	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000187642	PERM1	chr1	822620	823120	982116	-	159246	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000187961	KLHL17	chr1	822620	823120	960583	+	137713	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000188157	AGRN	chr1	822620	823120	1020119	+	197249	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000188290	HES4	chr1	822620	823120	1000171	-	177301	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000188976	NOC2L	chr1	822620	823120	959308	-	136438	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000237330	RNF223	chr1	822620	823120	1074305	-	251435	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000284662	OR4F16	chr1	822620	823120	686653	-	136217	immune	method1_distance	1.0
chr1:822620-823120	ENSG00000284733	OR4F29	chr1	822620	823120	500000	-	322870	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000078808	SDF4	chr1	827273	827773	1232030	-	404507	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000127054	INTS11	chr1	827273	827773	1324686	-	497163	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000131584	ACAP3	chr1	827273	827773	1309608	-	482085	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000131591	C1orf159	chr1	827273	827773	1116360	-	288837	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000160087	UBE2J2	chr1	827273	827773	1273863	-	446340	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000162571	TTLL10	chr1	827273	827773	1173879	+	346356	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000162572	SCNN1D	chr1	827273	827773	1280435	+	452912	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000169972	PUSL1	chr1	827273	827773	1308596	+	481073	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000176022	B3GALT6	chr1	827273	827773	1232236	+	404713	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000184163	C1QTNF12	chr1	827273	827773	1246721	-	419198	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000186827	TNFRSF4	chr1	827273	827773	1214152	-	386629	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000186891	TNFRSF18	chr1	827273	827773	1206591	-	379068	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000187583	PLEKHN1	chr1	827273	827773	966481	+	138958	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000187608	ISG15	chr1	827273	827773	1001137	+	173614	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000187634	SAMD11	chr1	827273	827773	923922	+	96399	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000187642	PERM1	chr1	827273	827773	982116	-	154593	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000187961	KLHL17	chr1	827273	827773	960583	+	133060	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000188157	AGRN	chr1	827273	827773	1020119	+	192596	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000188290	HES4	chr1	827273	827773	1000171	-	172648	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000188976	NOC2L	chr1	827273	827773	959308	-	131785	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000224051	CPTP	chr1	827273	827773	1324755	+	497232	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000237330	RNF223	chr1	827273	827773	1074305	-	246782	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000284662	OR4F16	chr1	827273	827773	686653	-	140870	immune	method1_distance	1.0
chr1:827273-827773	ENSG00000284733	OR4F29	chr1	827273	827773	500000	-	327523	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000078808	SDF4	chr1	869650	870150	1232030	-	362130	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000107404	DVL1	chr1	869650	870150	1349417	-	479517	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000127054	INTS11	chr1	869650	870150	1324686	-	454786	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000131584	ACAP3	chr1	869650	870150	1309608	-	439708	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000131591	C1orf159	chr1	869650	870150	1116360	-	246460	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000160087	UBE2J2	chr1	869650	870150	1273863	-	403963	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000162571	TTLL10	chr1	869650	870150	1173879	+	303979	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000162572	SCNN1D	chr1	869650	870150	1280435	+	410535	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000162576	MXRA8	chr1	869650	870150	1361776	-	491876	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000169962	TAS1R3	chr1	869650	870150	1331279	+	461379	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000169972	PUSL1	chr1	869650	870150	1308596	+	438696	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000176022	B3GALT6	chr1	869650	870150	1232236	+	362336	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000184163	C1QTNF12	chr1	869650	870150	1246721	-	376821	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000186827	TNFRSF4	chr1	869650	870150	1214152	-	344252	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000186891	TNFRSF18	chr1	869650	870150	1206591	-	336691	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000187583	PLEKHN1	chr1	869650	870150	966481	+	96581	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000187608	ISG15	chr1	869650	870150	1001137	+	131237	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000187634	SAMD11	chr1	869650	870150	923922	+	54022	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000187642	PERM1	chr1	869650	870150	982116	-	112216	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000187961	KLHL17	chr1	869650	870150	960583	+	90683	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000188157	AGRN	chr1	869650	870150	1020119	+	150219	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000188290	HES4	chr1	869650	870150	1000171	-	130271	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000188976	NOC2L	chr1	869650	870150	959308	-	89408	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000224051	CPTP	chr1	869650	870150	1324755	+	454855	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000237330	RNF223	chr1	869650	870150	1074305	-	204405	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000284662	OR4F16	chr1	869650	870150	686653	-	183247	immune	method1_distance	1.0
chr1:869650-870150	ENSG00000284733	OR4F29	chr1	869650	870150	500000	-	369900	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000078808	SDF4	chr1	897299	897799	1232030	-	334481	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000107404	DVL1	chr1	897299	897799	1349417	-	451868	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000127054	INTS11	chr1	897299	897799	1324686	-	427137	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000131584	ACAP3	chr1	897299	897799	1309608	-	412059	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000131591	C1orf159	chr1	897299	897799	1116360	-	218811	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000160087	UBE2J2	chr1	897299	897799	1273863	-	376314	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000162571	TTLL10	chr1	897299	897799	1173879	+	276330	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000162572	SCNN1D	chr1	897299	897799	1280435	+	382886	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000162576	MXRA8	chr1	897299	897799	1361776	-	464227	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000169962	TAS1R3	chr1	897299	897799	1331279	+	433730	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000169972	PUSL1	chr1	897299	897799	1308596	+	411047	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000175756	AURKAIP1	chr1	897299	897799	1375206	-	477657	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000176022	B3GALT6	chr1	897299	897799	1232236	+	334687	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000184163	C1QTNF12	chr1	897299	897799	1246721	-	349172	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000186827	TNFRSF4	chr1	897299	897799	1214152	-	316603	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000186891	TNFRSF18	chr1	897299	897799	1206591	-	309042	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000187583	PLEKHN1	chr1	897299	897799	966481	+	68932	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000187608	ISG15	chr1	897299	897799	1001137	+	103588	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000187634	SAMD11	chr1	897299	897799	923922	+	26373	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000187642	PERM1	chr1	897299	897799	982116	-	84567	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000187961	KLHL17	chr1	897299	897799	960583	+	63034	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000188157	AGRN	chr1	897299	897799	1020119	+	122570	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000188290	HES4	chr1	897299	897799	1000171	-	102622	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000188976	NOC2L	chr1	897299	897799	959308	-	61759	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000224051	CPTP	chr1	897299	897799	1324755	+	427206	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000237330	RNF223	chr1	897299	897799	1074305	-	176756	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000284662	OR4F16	chr1	897299	897799	686653	-	210896	immune	method1_distance	1.0
chr1:897299-897799	ENSG00000284733	OR4F29	chr1	897299	897799	500000	-	397549	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000078808	SDF4	chr1	898270	898770	1232030	-	333510	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000107404	DVL1	chr1	898270	898770	1349417	-	450897	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000127054	INTS11	chr1	898270	898770	1324686	-	426166	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000131584	ACAP3	chr1	898270	898770	1309608	-	411088	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000131591	C1orf159	chr1	898270	898770	1116360	-	217840	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000160087	UBE2J2	chr1	898270	898770	1273863	-	375343	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000162571	TTLL10	chr1	898270	898770	1173879	+	275359	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000162572	SCNN1D	chr1	898270	898770	1280435	+	381915	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000162576	MXRA8	chr1	898270	898770	1361776	-	463256	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000169962	TAS1R3	chr1	898270	898770	1331279	+	432759	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000169972	PUSL1	chr1	898270	898770	1308596	+	410076	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000175756	AURKAIP1	chr1	898270	898770	1375206	-	476686	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000176022	B3GALT6	chr1	898270	898770	1232236	+	333716	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000184163	C1QTNF12	chr1	898270	898770	1246721	-	348201	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000186827	TNFRSF4	chr1	898270	898770	1214152	-	315632	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000186891	TNFRSF18	chr1	898270	898770	1206591	-	308071	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000187583	PLEKHN1	chr1	898270	898770	966481	+	67961	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000187608	ISG15	chr1	898270	898770	1001137	+	102617	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000187634	SAMD11	chr1	898270	898770	923922	+	25402	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000187642	PERM1	chr1	898270	898770	982116	-	83596	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000187961	KLHL17	chr1	898270	898770	960583	+	62063	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000188157	AGRN	chr1	898270	898770	1020119	+	121599	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000188290	HES4	chr1	898270	898770	1000171	-	101651	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000188976	NOC2L	chr1	898270	898770	959308	-	60788	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000224051	CPTP	chr1	898270	898770	1324755	+	426235	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000237330	RNF223	chr1	898270	898770	1074305	-	175785	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000284662	OR4F16	chr1	898270	898770	686653	-	211867	immune	method1_distance	1.0
chr1:898270-898770	ENSG00000284733	OR4F29	chr1	898270	898770	500000	-	398520	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000078808	SDF4	chr1	899626	900126	1232030	-	332154	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000107404	DVL1	chr1	899626	900126	1349417	-	449541	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000127054	INTS11	chr1	899626	900126	1324686	-	424810	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000131584	ACAP3	chr1	899626	900126	1309608	-	409732	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000131591	C1orf159	chr1	899626	900126	1116360	-	216484	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000160087	UBE2J2	chr1	899626	900126	1273863	-	373987	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000162571	TTLL10	chr1	899626	900126	1173879	+	274003	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000162572	SCNN1D	chr1	899626	900126	1280435	+	380559	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000162576	MXRA8	chr1	899626	900126	1361776	-	461900	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000169962	TAS1R3	chr1	899626	900126	1331279	+	431403	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000169972	PUSL1	chr1	899626	900126	1308596	+	408720	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000175756	AURKAIP1	chr1	899626	900126	1375206	-	475330	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000176022	B3GALT6	chr1	899626	900126	1232236	+	332360	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000184163	C1QTNF12	chr1	899626	900126	1246721	-	346845	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000186827	TNFRSF4	chr1	899626	900126	1214152	-	314276	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000186891	TNFRSF18	chr1	899626	900126	1206591	-	306715	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000187583	PLEKHN1	chr1	899626	900126	966481	+	66605	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000187608	ISG15	chr1	899626	900126	1001137	+	101261	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000187634	SAMD11	chr1	899626	900126	923922	+	24046	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000187642	PERM1	chr1	899626	900126	982116	-	82240	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000187961	KLHL17	chr1	899626	900126	960583	+	60707	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000188157	AGRN	chr1	899626	900126	1020119	+	120243	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000188290	HES4	chr1	899626	900126	1000171	-	100295	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000188976	NOC2L	chr1	899626	900126	959308	-	59432	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000221978	CCNL2	chr1	899626	900126	1399334	-	499458	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000224051	CPTP	chr1	899626	900126	1324755	+	424879	immune	method1_distance	1.0
chr1:899626-900126	ENSG00000237330	RNF223	chr1	899626	900126	1074305	-	174429	immune	method1_distance	1.0
