peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score
chr1:820554-821054	ENSG00000187642	PERM1	chr1	820554	821054	982116	-	161312	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000187961	KLHL17	chr1	820554	821054	960583	+	139779	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000188157	AGRN	chr1	820554	821054	1020119	+	199315	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000188290	HES4	chr1	820554	821054	1000171	-	179367	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000188976	NOC2L	chr1	820554	821054	959308	-	138504	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000237330	RNF223	chr1	820554	821054	1074305	-	253501	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000284662	OR4F16	chr1	820554	821054	686653	-	134151	epithelial	method1_distance	1.0
chr1:820554-821054	ENSG00000284733	OR4F29	chr1	820554	821054	500000	-	320804	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000078808	SDF4	chr1	821133	821633	1232030	-	410647	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000131584	ACAP3	chr1	821133	821633	1309608	-	488225	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000131591	C1orf159	chr1	821133	821633	1116360	-	294977	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000160087	UBE2J2	chr1	821133	821633	1273863	-	452480	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000162571	TTLL10	chr1	821133	821633	1173879	+	352496	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000162572	SCNN1D	chr1	821133	821633	1280435	+	459052	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000169972	PUSL1	chr1	821133	821633	1308596	+	487213	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000176022	B3GALT6	chr1	821133	821633	1232236	+	410853	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000184163	C1QTNF12	chr1	821133	821633	1246721	-	425338	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000186827	TNFRSF4	chr1	821133	821633	1214152	-	392769	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000186891	TNFRSF18	chr1	821133	821633	1206591	-	385208	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000187583	PLEKHN1	chr1	821133	821633	966481	+	145098	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000187608	ISG15	chr1	821133	821633	1001137	+	179754	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000187634	SAMD11	chr1	821133	821633	923922	+	102539	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000187642	PERM1	chr1	821133	821633	982116	-	160733	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000187961	KLHL17	chr1	821133	821633	960583	+	139200	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000188157	AGRN	chr1	821133	821633	1020119	+	198736	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000188290	HES4	chr1	821133	821633	1000171	-	178788	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000188976	NOC2L	chr1	821133	821633	959308	-	137925	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000237330	RNF223	chr1	821133	821633	1074305	-	252922	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000284662	OR4F16	chr1	821133	821633	686653	-	134730	epithelial	method1_distance	1.0
chr1:821133-821633	ENSG00000284733	OR4F29	chr1	821133	821633	500000	-	321383	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000078808	SDF4	chr1	821860	822360	1232030	-	409920	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000131584	ACAP3	chr1	821860	822360	1309608	-	487498	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000131591	C1orf159	chr1	821860	822360	1116360	-	294250	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000160087	UBE2J2	chr1	821860	822360	1273863	-	451753	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000162571	TTLL10	chr1	821860	822360	1173879	+	351769	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000162572	SCNN1D	chr1	821860	822360	1280435	+	458325	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000169972	PUSL1	chr1	821860	822360	1308596	+	486486	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000176022	B3GALT6	chr1	821860	822360	1232236	+	410126	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000184163	C1QTNF12	chr1	821860	822360	1246721	-	424611	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000186827	TNFRSF4	chr1	821860	822360	1214152	-	392042	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000186891	TNFRSF18	chr1	821860	822360	1206591	-	384481	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000187583	PLEKHN1	chr1	821860	822360	966481	+	144371	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000187608	ISG15	chr1	821860	822360	1001137	+	179027	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000187634	SAMD11	chr1	821860	822360	923922	+	101812	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000187642	PERM1	chr1	821860	822360	982116	-	160006	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000187961	KLHL17	chr1	821860	822360	960583	+	138473	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000188157	AGRN	chr1	821860	822360	1020119	+	198009	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000188290	HES4	chr1	821860	822360	1000171	-	178061	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000188976	NOC2L	chr1	821860	822360	959308	-	137198	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000237330	RNF223	chr1	821860	822360	1074305	-	252195	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000284662	OR4F16	chr1	821860	822360	686653	-	135457	epithelial	method1_distance	1.0
chr1:821860-822360	ENSG00000284733	OR4F29	chr1	821860	822360	500000	-	322110	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000078808	SDF4	chr1	822571	823071	1232030	-	409209	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000131584	ACAP3	chr1	822571	823071	1309608	-	486787	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000131591	C1orf159	chr1	822571	823071	1116360	-	293539	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000160087	UBE2J2	chr1	822571	823071	1273863	-	451042	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000162571	TTLL10	chr1	822571	823071	1173879	+	351058	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000162572	SCNN1D	chr1	822571	823071	1280435	+	457614	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000169972	PUSL1	chr1	822571	823071	1308596	+	485775	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000176022	B3GALT6	chr1	822571	823071	1232236	+	409415	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000184163	C1QTNF12	chr1	822571	823071	1246721	-	423900	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000186827	TNFRSF4	chr1	822571	823071	1214152	-	391331	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000186891	TNFRSF18	chr1	822571	823071	1206591	-	383770	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000187583	PLEKHN1	chr1	822571	823071	966481	+	143660	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000187608	ISG15	chr1	822571	823071	1001137	+	178316	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000187634	SAMD11	chr1	822571	823071	923922	+	101101	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000187642	PERM1	chr1	822571	823071	982116	-	159295	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000187961	KLHL17	chr1	822571	823071	960583	+	137762	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000188157	AGRN	chr1	822571	823071	1020119	+	197298	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000188290	HES4	chr1	822571	823071	1000171	-	177350	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000188976	NOC2L	chr1	822571	823071	959308	-	136487	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000237330	RNF223	chr1	822571	823071	1074305	-	251484	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000284662	OR4F16	chr1	822571	823071	686653	-	136168	epithelial	method1_distance	1.0
chr1:822571-823071	ENSG00000284733	OR4F29	chr1	822571	823071	500000	-	322821	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000078808	SDF4	chr1	826595	827095	1232030	-	405185	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000127054	INTS11	chr1	826595	827095	1324686	-	497841	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000131584	ACAP3	chr1	826595	827095	1309608	-	482763	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000131591	C1orf159	chr1	826595	827095	1116360	-	289515	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000160087	UBE2J2	chr1	826595	827095	1273863	-	447018	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000162571	TTLL10	chr1	826595	827095	1173879	+	347034	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000162572	SCNN1D	chr1	826595	827095	1280435	+	453590	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000169972	PUSL1	chr1	826595	827095	1308596	+	481751	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000176022	B3GALT6	chr1	826595	827095	1232236	+	405391	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000184163	C1QTNF12	chr1	826595	827095	1246721	-	419876	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000186827	TNFRSF4	chr1	826595	827095	1214152	-	387307	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000186891	TNFRSF18	chr1	826595	827095	1206591	-	379746	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000187583	PLEKHN1	chr1	826595	827095	966481	+	139636	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000187608	ISG15	chr1	826595	827095	1001137	+	174292	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000187634	SAMD11	chr1	826595	827095	923922	+	97077	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000187642	PERM1	chr1	826595	827095	982116	-	155271	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000187961	KLHL17	chr1	826595	827095	960583	+	133738	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000188157	AGRN	chr1	826595	827095	1020119	+	193274	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000188290	HES4	chr1	826595	827095	1000171	-	173326	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000188976	NOC2L	chr1	826595	827095	959308	-	132463	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000224051	CPTP	chr1	826595	827095	1324755	+	497910	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000237330	RNF223	chr1	826595	827095	1074305	-	247460	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000284662	OR4F16	chr1	826595	827095	686653	-	140192	epithelial	method1_distance	1.0
chr1:826595-827095	ENSG00000284733	OR4F29	chr1	826595	827095	500000	-	326845	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000078808	SDF4	chr1	827296	827796	1232030	-	404484	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000127054	INTS11	chr1	827296	827796	1324686	-	497140	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000131584	ACAP3	chr1	827296	827796	1309608	-	482062	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000131591	C1orf159	chr1	827296	827796	1116360	-	288814	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000160087	UBE2J2	chr1	827296	827796	1273863	-	446317	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000162571	TTLL10	chr1	827296	827796	1173879	+	346333	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000162572	SCNN1D	chr1	827296	827796	1280435	+	452889	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000169972	PUSL1	chr1	827296	827796	1308596	+	481050	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000176022	B3GALT6	chr1	827296	827796	1232236	+	404690	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000184163	C1QTNF12	chr1	827296	827796	1246721	-	419175	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000186827	TNFRSF4	chr1	827296	827796	1214152	-	386606	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000186891	TNFRSF18	chr1	827296	827796	1206591	-	379045	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000187583	PLEKHN1	chr1	827296	827796	966481	+	138935	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000187608	ISG15	chr1	827296	827796	1001137	+	173591	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000187634	SAMD11	chr1	827296	827796	923922	+	96376	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000187642	PERM1	chr1	827296	827796	982116	-	154570	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000187961	KLHL17	chr1	827296	827796	960583	+	133037	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000188157	AGRN	chr1	827296	827796	1020119	+	192573	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000188290	HES4	chr1	827296	827796	1000171	-	172625	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000188976	NOC2L	chr1	827296	827796	959308	-	131762	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000224051	CPTP	chr1	827296	827796	1324755	+	497209	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000237330	RNF223	chr1	827296	827796	1074305	-	246759	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000284662	OR4F16	chr1	827296	827796	686653	-	140893	epithelial	method1_distance	1.0
chr1:827296-827796	ENSG00000284733	OR4F29	chr1	827296	827796	500000	-	327546	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000078808	SDF4	chr1	829414	829914	1232030	-	402366	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000127054	INTS11	chr1	829414	829914	1324686	-	495022	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000131584	ACAP3	chr1	829414	829914	1309608	-	479944	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000131591	C1orf159	chr1	829414	829914	1116360	-	286696	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000160087	UBE2J2	chr1	829414	829914	1273863	-	444199	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000162571	TTLL10	chr1	829414	829914	1173879	+	344215	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000162572	SCNN1D	chr1	829414	829914	1280435	+	450771	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000169972	PUSL1	chr1	829414	829914	1308596	+	478932	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000176022	B3GALT6	chr1	829414	829914	1232236	+	402572	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000184163	C1QTNF12	chr1	829414	829914	1246721	-	417057	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000186827	TNFRSF4	chr1	829414	829914	1214152	-	384488	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000186891	TNFRSF18	chr1	829414	829914	1206591	-	376927	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000187583	PLEKHN1	chr1	829414	829914	966481	+	136817	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000187608	ISG15	chr1	829414	829914	1001137	+	171473	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000187634	SAMD11	chr1	829414	829914	923922	+	94258	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000187642	PERM1	chr1	829414	829914	982116	-	152452	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000187961	KLHL17	chr1	829414	829914	960583	+	130919	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000188157	AGRN	chr1	829414	829914	1020119	+	190455	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000188290	HES4	chr1	829414	829914	1000171	-	170507	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000188976	NOC2L	chr1	829414	829914	959308	-	129644	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000224051	CPTP	chr1	829414	829914	1324755	+	495091	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000237330	RNF223	chr1	829414	829914	1074305	-	244641	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000284662	OR4F16	chr1	829414	829914	686653	-	143011	epithelial	method1_distance	1.0
chr1:829414-829914	ENSG00000284733	OR4F29	chr1	829414	829914	500000	-	329664	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000078808	SDF4	chr1	832063	832563	1232030	-	399717	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000127054	INTS11	chr1	832063	832563	1324686	-	492373	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000131584	ACAP3	chr1	832063	832563	1309608	-	477295	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000131591	C1orf159	chr1	832063	832563	1116360	-	284047	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000160087	UBE2J2	chr1	832063	832563	1273863	-	441550	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000162571	TTLL10	chr1	832063	832563	1173879	+	341566	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000162572	SCNN1D	chr1	832063	832563	1280435	+	448122	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000169962	TAS1R3	chr1	832063	832563	1331279	+	498966	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000169972	PUSL1	chr1	832063	832563	1308596	+	476283	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000176022	B3GALT6	chr1	832063	832563	1232236	+	399923	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000184163	C1QTNF12	chr1	832063	832563	1246721	-	414408	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000186827	TNFRSF4	chr1	832063	832563	1214152	-	381839	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000186891	TNFRSF18	chr1	832063	832563	1206591	-	374278	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000187583	PLEKHN1	chr1	832063	832563	966481	+	134168	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000187608	ISG15	chr1	832063	832563	1001137	+	168824	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000187634	SAMD11	chr1	832063	832563	923922	+	91609	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000187642	PERM1	chr1	832063	832563	982116	-	149803	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000187961	KLHL17	chr1	832063	832563	960583	+	128270	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000188157	AGRN	chr1	832063	832563	1020119	+	187806	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000188290	HES4	chr1	832063	832563	1000171	-	167858	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000188976	NOC2L	chr1	832063	832563	959308	-	126995	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000224051	CPTP	chr1	832063	832563	1324755	+	492442	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000237330	RNF223	chr1	832063	832563	1074305	-	241992	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000284662	OR4F16	chr1	832063	832563	686653	-	145660	epithelial	method1_distance	1.0
chr1:832063-832563	ENSG00000284733	OR4F29	chr1	832063	832563	500000	-	332313	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000078808	SDF4	chr1	857894	858394	1232030	-	373886	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000107404	DVL1	chr1	857894	858394	1349417	-	491273	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000127054	INTS11	chr1	857894	858394	1324686	-	466542	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000131584	ACAP3	chr1	857894	858394	1309608	-	451464	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000131591	C1orf159	chr1	857894	858394	1116360	-	258216	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000160087	UBE2J2	chr1	857894	858394	1273863	-	415719	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000162571	TTLL10	chr1	857894	858394	1173879	+	315735	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000162572	SCNN1D	chr1	857894	858394	1280435	+	422291	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000169962	TAS1R3	chr1	857894	858394	1331279	+	473135	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000169972	PUSL1	chr1	857894	858394	1308596	+	450452	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000176022	B3GALT6	chr1	857894	858394	1232236	+	374092	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000184163	C1QTNF12	chr1	857894	858394	1246721	-	388577	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000186827	TNFRSF4	chr1	857894	858394	1214152	-	356008	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000186891	TNFRSF18	chr1	857894	858394	1206591	-	348447	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000187583	PLEKHN1	chr1	857894	858394	966481	+	108337	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000187608	ISG15	chr1	857894	858394	1001137	+	142993	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000187634	SAMD11	chr1	857894	858394	923922	+	65778	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000187642	PERM1	chr1	857894	858394	982116	-	123972	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000187961	KLHL17	chr1	857894	858394	960583	+	102439	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000188157	AGRN	chr1	857894	858394	1020119	+	161975	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000188290	HES4	chr1	857894	858394	1000171	-	142027	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000188976	NOC2L	chr1	857894	858394	959308	-	101164	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000224051	CPTP	chr1	857894	858394	1324755	+	466611	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000237330	RNF223	chr1	857894	858394	1074305	-	216161	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000284662	OR4F16	chr1	857894	858394	686653	-	171491	epithelial	method1_distance	1.0
chr1:857894-858394	ENSG00000284733	OR4F29	chr1	857894	858394	500000	-	358144	epithelial	method1_distance	1.0
chr1:858581-859081	ENSG00000078808	SDF4	chr1	858581	859081	1232030	-	373199	epithelial	method1_distance	1.0
chr1:858581-859081	ENSG00000107404	DVL1	chr1	858581	859081	1349417	-	490586	epithelial	method1_distance	1.0
chr1:858581-859081	ENSG00000127054	INTS11	chr1	858581	859081	1324686	-	465855	epithelial	method1_distance	1.0
