peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score
chr1:817083-817583	ENSG00000188157	AGRN	chr1	817083	817583	1020119	+	202786	stromal	method1_distance	1.0
chr1:817083-817583	ENSG00000188290	HES4	chr1	817083	817583	1000171	-	182838	stromal	method1_distance	1.0
chr1:817083-817583	ENSG00000188976	NOC2L	chr1	817083	817583	959308	-	141975	stromal	method1_distance	1.0
chr1:817083-817583	ENSG00000237330	RNF223	chr1	817083	817583	1074305	-	256972	stromal	method1_distance	1.0
chr1:817083-817583	ENSG00000284662	OR4F16	chr1	817083	817583	686653	-	130680	stromal	method1_distance	1.0
chr1:817083-817583	ENSG00000284733	OR4F29	chr1	817083	817583	500000	-	317333	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000078808	SDF4	chr1	817794	818294	1232030	-	413986	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000131584	ACAP3	chr1	817794	818294	1309608	-	491564	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000131591	C1orf159	chr1	817794	818294	1116360	-	298316	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000160087	UBE2J2	chr1	817794	818294	1273863	-	455819	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000162571	TTLL10	chr1	817794	818294	1173879	+	355835	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000162572	SCNN1D	chr1	817794	818294	1280435	+	462391	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000169972	PUSL1	chr1	817794	818294	1308596	+	490552	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000176022	B3GALT6	chr1	817794	818294	1232236	+	414192	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000184163	C1QTNF12	chr1	817794	818294	1246721	-	428677	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000186827	TNFRSF4	chr1	817794	818294	1214152	-	396108	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000186891	TNFRSF18	chr1	817794	818294	1206591	-	388547	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000187583	PLEKHN1	chr1	817794	818294	966481	+	148437	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000187608	ISG15	chr1	817794	818294	1001137	+	183093	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000187634	SAMD11	chr1	817794	818294	923922	+	105878	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000187642	PERM1	chr1	817794	818294	982116	-	164072	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000187961	KLHL17	chr1	817794	818294	960583	+	142539	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000188157	AGRN	chr1	817794	818294	1020119	+	202075	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000188290	HES4	chr1	817794	818294	1000171	-	182127	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000188976	NOC2L	chr1	817794	818294	959308	-	141264	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000237330	RNF223	chr1	817794	818294	1074305	-	256261	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000284662	OR4F16	chr1	817794	818294	686653	-	131391	stromal	method1_distance	1.0
chr1:817794-818294	ENSG00000284733	OR4F29	chr1	817794	818294	500000	-	318044	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000078808	SDF4	chr1	818513	819013	1232030	-	413267	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000131584	ACAP3	chr1	818513	819013	1309608	-	490845	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000131591	C1orf159	chr1	818513	819013	1116360	-	297597	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000160087	UBE2J2	chr1	818513	819013	1273863	-	455100	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000162571	TTLL10	chr1	818513	819013	1173879	+	355116	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000162572	SCNN1D	chr1	818513	819013	1280435	+	461672	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000169972	PUSL1	chr1	818513	819013	1308596	+	489833	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000176022	B3GALT6	chr1	818513	819013	1232236	+	413473	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000184163	C1QTNF12	chr1	818513	819013	1246721	-	427958	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000186827	TNFRSF4	chr1	818513	819013	1214152	-	395389	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000186891	TNFRSF18	chr1	818513	819013	1206591	-	387828	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000187583	PLEKHN1	chr1	818513	819013	966481	+	147718	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000187608	ISG15	chr1	818513	819013	1001137	+	182374	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000187634	SAMD11	chr1	818513	819013	923922	+	105159	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000187642	PERM1	chr1	818513	819013	982116	-	163353	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000187961	KLHL17	chr1	818513	819013	960583	+	141820	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000188157	AGRN	chr1	818513	819013	1020119	+	201356	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000188290	HES4	chr1	818513	819013	1000171	-	181408	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000188976	NOC2L	chr1	818513	819013	959308	-	140545	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000237330	RNF223	chr1	818513	819013	1074305	-	255542	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000284662	OR4F16	chr1	818513	819013	686653	-	132110	stromal	method1_distance	1.0
chr1:818513-819013	ENSG00000284733	OR4F29	chr1	818513	819013	500000	-	318763	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000078808	SDF4	chr1	819187	819687	1232030	-	412593	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000131584	ACAP3	chr1	819187	819687	1309608	-	490171	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000131591	C1orf159	chr1	819187	819687	1116360	-	296923	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000160087	UBE2J2	chr1	819187	819687	1273863	-	454426	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000162571	TTLL10	chr1	819187	819687	1173879	+	354442	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000162572	SCNN1D	chr1	819187	819687	1280435	+	460998	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000169972	PUSL1	chr1	819187	819687	1308596	+	489159	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000176022	B3GALT6	chr1	819187	819687	1232236	+	412799	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000184163	C1QTNF12	chr1	819187	819687	1246721	-	427284	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000186827	TNFRSF4	chr1	819187	819687	1214152	-	394715	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000186891	TNFRSF18	chr1	819187	819687	1206591	-	387154	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000187583	PLEKHN1	chr1	819187	819687	966481	+	147044	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000187608	ISG15	chr1	819187	819687	1001137	+	181700	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000187634	SAMD11	chr1	819187	819687	923922	+	104485	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000187642	PERM1	chr1	819187	819687	982116	-	162679	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000187961	KLHL17	chr1	819187	819687	960583	+	141146	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000188157	AGRN	chr1	819187	819687	1020119	+	200682	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000188290	HES4	chr1	819187	819687	1000171	-	180734	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000188976	NOC2L	chr1	819187	819687	959308	-	139871	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000237330	RNF223	chr1	819187	819687	1074305	-	254868	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000284662	OR4F16	chr1	819187	819687	686653	-	132784	stromal	method1_distance	1.0
chr1:819187-819687	ENSG00000284733	OR4F29	chr1	819187	819687	500000	-	319437	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000078808	SDF4	chr1	819892	820392	1232030	-	411888	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000131584	ACAP3	chr1	819892	820392	1309608	-	489466	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000131591	C1orf159	chr1	819892	820392	1116360	-	296218	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000160087	UBE2J2	chr1	819892	820392	1273863	-	453721	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000162571	TTLL10	chr1	819892	820392	1173879	+	353737	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000162572	SCNN1D	chr1	819892	820392	1280435	+	460293	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000169972	PUSL1	chr1	819892	820392	1308596	+	488454	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000176022	B3GALT6	chr1	819892	820392	1232236	+	412094	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000184163	C1QTNF12	chr1	819892	820392	1246721	-	426579	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000186827	TNFRSF4	chr1	819892	820392	1214152	-	394010	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000186891	TNFRSF18	chr1	819892	820392	1206591	-	386449	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000187583	PLEKHN1	chr1	819892	820392	966481	+	146339	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000187608	ISG15	chr1	819892	820392	1001137	+	180995	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000187634	SAMD11	chr1	819892	820392	923922	+	103780	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000187642	PERM1	chr1	819892	820392	982116	-	161974	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000187961	KLHL17	chr1	819892	820392	960583	+	140441	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000188157	AGRN	chr1	819892	820392	1020119	+	199977	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000188290	HES4	chr1	819892	820392	1000171	-	180029	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000188976	NOC2L	chr1	819892	820392	959308	-	139166	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000237330	RNF223	chr1	819892	820392	1074305	-	254163	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000284662	OR4F16	chr1	819892	820392	686653	-	133489	stromal	method1_distance	1.0
chr1:819892-820392	ENSG00000284733	OR4F29	chr1	819892	820392	500000	-	320142	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000078808	SDF4	chr1	820545	821045	1232030	-	411235	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000131584	ACAP3	chr1	820545	821045	1309608	-	488813	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000131591	C1orf159	chr1	820545	821045	1116360	-	295565	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000160087	UBE2J2	chr1	820545	821045	1273863	-	453068	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000162571	TTLL10	chr1	820545	821045	1173879	+	353084	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000162572	SCNN1D	chr1	820545	821045	1280435	+	459640	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000169972	PUSL1	chr1	820545	821045	1308596	+	487801	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000176022	B3GALT6	chr1	820545	821045	1232236	+	411441	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000184163	C1QTNF12	chr1	820545	821045	1246721	-	425926	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000186827	TNFRSF4	chr1	820545	821045	1214152	-	393357	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000186891	TNFRSF18	chr1	820545	821045	1206591	-	385796	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000187583	PLEKHN1	chr1	820545	821045	966481	+	145686	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000187608	ISG15	chr1	820545	821045	1001137	+	180342	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000187634	SAMD11	chr1	820545	821045	923922	+	103127	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000187642	PERM1	chr1	820545	821045	982116	-	161321	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000187961	KLHL17	chr1	820545	821045	960583	+	139788	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000188157	AGRN	chr1	820545	821045	1020119	+	199324	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000188290	HES4	chr1	820545	821045	1000171	-	179376	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000188976	NOC2L	chr1	820545	821045	959308	-	138513	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000237330	RNF223	chr1	820545	821045	1074305	-	253510	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000284662	OR4F16	chr1	820545	821045	686653	-	134142	stromal	method1_distance	1.0
chr1:820545-821045	ENSG00000284733	OR4F29	chr1	820545	821045	500000	-	320795	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000078808	SDF4	chr1	821615	822115	1232030	-	410165	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000131584	ACAP3	chr1	821615	822115	1309608	-	487743	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000131591	C1orf159	chr1	821615	822115	1116360	-	294495	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000160087	UBE2J2	chr1	821615	822115	1273863	-	451998	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000162571	TTLL10	chr1	821615	822115	1173879	+	352014	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000162572	SCNN1D	chr1	821615	822115	1280435	+	458570	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000169972	PUSL1	chr1	821615	822115	1308596	+	486731	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000176022	B3GALT6	chr1	821615	822115	1232236	+	410371	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000184163	C1QTNF12	chr1	821615	822115	1246721	-	424856	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000186827	TNFRSF4	chr1	821615	822115	1214152	-	392287	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000186891	TNFRSF18	chr1	821615	822115	1206591	-	384726	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000187583	PLEKHN1	chr1	821615	822115	966481	+	144616	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000187608	ISG15	chr1	821615	822115	1001137	+	179272	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000187634	SAMD11	chr1	821615	822115	923922	+	102057	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000187642	PERM1	chr1	821615	822115	982116	-	160251	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000187961	KLHL17	chr1	821615	822115	960583	+	138718	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000188157	AGRN	chr1	821615	822115	1020119	+	198254	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000188290	HES4	chr1	821615	822115	1000171	-	178306	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000188976	NOC2L	chr1	821615	822115	959308	-	137443	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000237330	RNF223	chr1	821615	822115	1074305	-	252440	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000284662	OR4F16	chr1	821615	822115	686653	-	135212	stromal	method1_distance	1.0
chr1:821615-822115	ENSG00000284733	OR4F29	chr1	821615	822115	500000	-	321865	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000078808	SDF4	chr1	822569	823069	1232030	-	409211	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000131584	ACAP3	chr1	822569	823069	1309608	-	486789	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000131591	C1orf159	chr1	822569	823069	1116360	-	293541	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000160087	UBE2J2	chr1	822569	823069	1273863	-	451044	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000162571	TTLL10	chr1	822569	823069	1173879	+	351060	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000162572	SCNN1D	chr1	822569	823069	1280435	+	457616	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000169972	PUSL1	chr1	822569	823069	1308596	+	485777	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000176022	B3GALT6	chr1	822569	823069	1232236	+	409417	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000184163	C1QTNF12	chr1	822569	823069	1246721	-	423902	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000186827	TNFRSF4	chr1	822569	823069	1214152	-	391333	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000186891	TNFRSF18	chr1	822569	823069	1206591	-	383772	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000187583	PLEKHN1	chr1	822569	823069	966481	+	143662	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000187608	ISG15	chr1	822569	823069	1001137	+	178318	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000187634	SAMD11	chr1	822569	823069	923922	+	101103	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000187642	PERM1	chr1	822569	823069	982116	-	159297	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000187961	KLHL17	chr1	822569	823069	960583	+	137764	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000188157	AGRN	chr1	822569	823069	1020119	+	197300	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000188290	HES4	chr1	822569	823069	1000171	-	177352	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000188976	NOC2L	chr1	822569	823069	959308	-	136489	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000237330	RNF223	chr1	822569	823069	1074305	-	251486	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000284662	OR4F16	chr1	822569	823069	686653	-	136166	stromal	method1_distance	1.0
chr1:822569-823069	ENSG00000284733	OR4F29	chr1	822569	823069	500000	-	322819	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000078808	SDF4	chr1	827310	827810	1232030	-	404470	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000127054	INTS11	chr1	827310	827810	1324686	-	497126	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000131584	ACAP3	chr1	827310	827810	1309608	-	482048	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000131591	C1orf159	chr1	827310	827810	1116360	-	288800	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000160087	UBE2J2	chr1	827310	827810	1273863	-	446303	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000162571	TTLL10	chr1	827310	827810	1173879	+	346319	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000162572	SCNN1D	chr1	827310	827810	1280435	+	452875	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000169972	PUSL1	chr1	827310	827810	1308596	+	481036	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000176022	B3GALT6	chr1	827310	827810	1232236	+	404676	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000184163	C1QTNF12	chr1	827310	827810	1246721	-	419161	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000186827	TNFRSF4	chr1	827310	827810	1214152	-	386592	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000186891	TNFRSF18	chr1	827310	827810	1206591	-	379031	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000187583	PLEKHN1	chr1	827310	827810	966481	+	138921	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000187608	ISG15	chr1	827310	827810	1001137	+	173577	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000187634	SAMD11	chr1	827310	827810	923922	+	96362	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000187642	PERM1	chr1	827310	827810	982116	-	154556	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000187961	KLHL17	chr1	827310	827810	960583	+	133023	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000188157	AGRN	chr1	827310	827810	1020119	+	192559	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000188290	HES4	chr1	827310	827810	1000171	-	172611	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000188976	NOC2L	chr1	827310	827810	959308	-	131748	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000224051	CPTP	chr1	827310	827810	1324755	+	497195	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000237330	RNF223	chr1	827310	827810	1074305	-	246745	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000284662	OR4F16	chr1	827310	827810	686653	-	140907	stromal	method1_distance	1.0
chr1:827310-827810	ENSG00000284733	OR4F29	chr1	827310	827810	500000	-	327560	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000078808	SDF4	chr1	829727	830227	1232030	-	402053	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000127054	INTS11	chr1	829727	830227	1324686	-	494709	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000131584	ACAP3	chr1	829727	830227	1309608	-	479631	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000131591	C1orf159	chr1	829727	830227	1116360	-	286383	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000160087	UBE2J2	chr1	829727	830227	1273863	-	443886	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000162571	TTLL10	chr1	829727	830227	1173879	+	343902	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000162572	SCNN1D	chr1	829727	830227	1280435	+	450458	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000169972	PUSL1	chr1	829727	830227	1308596	+	478619	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000176022	B3GALT6	chr1	829727	830227	1232236	+	402259	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000184163	C1QTNF12	chr1	829727	830227	1246721	-	416744	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000186827	TNFRSF4	chr1	829727	830227	1214152	-	384175	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000186891	TNFRSF18	chr1	829727	830227	1206591	-	376614	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000187583	PLEKHN1	chr1	829727	830227	966481	+	136504	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000187608	ISG15	chr1	829727	830227	1001137	+	171160	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000187634	SAMD11	chr1	829727	830227	923922	+	93945	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000187642	PERM1	chr1	829727	830227	982116	-	152139	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000187961	KLHL17	chr1	829727	830227	960583	+	130606	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000188157	AGRN	chr1	829727	830227	1020119	+	190142	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000188290	HES4	chr1	829727	830227	1000171	-	170194	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000188976	NOC2L	chr1	829727	830227	959308	-	129331	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000224051	CPTP	chr1	829727	830227	1324755	+	494778	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000237330	RNF223	chr1	829727	830227	1074305	-	244328	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000284662	OR4F16	chr1	829727	830227	686653	-	143324	stromal	method1_distance	1.0
chr1:829727-830227	ENSG00000284733	OR4F29	chr1	829727	830227	500000	-	329977	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000078808	SDF4	chr1	830672	831172	1232030	-	401108	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000127054	INTS11	chr1	830672	831172	1324686	-	493764	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000131584	ACAP3	chr1	830672	831172	1309608	-	478686	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000131591	C1orf159	chr1	830672	831172	1116360	-	285438	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000160087	UBE2J2	chr1	830672	831172	1273863	-	442941	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000162571	TTLL10	chr1	830672	831172	1173879	+	342957	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000162572	SCNN1D	chr1	830672	831172	1280435	+	449513	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000169972	PUSL1	chr1	830672	831172	1308596	+	477674	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000176022	B3GALT6	chr1	830672	831172	1232236	+	401314	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000184163	C1QTNF12	chr1	830672	831172	1246721	-	415799	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000186827	TNFRSF4	chr1	830672	831172	1214152	-	383230	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000186891	TNFRSF18	chr1	830672	831172	1206591	-	375669	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000187583	PLEKHN1	chr1	830672	831172	966481	+	135559	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000187608	ISG15	chr1	830672	831172	1001137	+	170215	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000187634	SAMD11	chr1	830672	831172	923922	+	93000	stromal	method1_distance	1.0
chr1:830672-831172	ENSG00000187642	PERM1	chr1	830672	831172	982116	-	151194	stromal	method1_distance	1.0
