peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	rE2G_probability	rE2G_binary
chr1:822569-823069	ENSG00000188976	NOC2L	chr1	822569	823069	959308	-	136489	stromal	method5_re2g	0.9924703618300731	0.9924703618300731	1
chr1:822569-823069	ENSG00000284662	OR4F16	chr1	822569	823069	686653	-	136166	stromal	method5_re2g	0.9997911939655765	0.9997911939655765	1
chr1:822569-823069	ENSG00000284733	OR4F29	chr1	822569	823069	451677	-	371142	stromal	method5_re2g	0.9995978246127128	0.9995978246127128	1
chr1:827310-827810	ENSG00000187583	PLEKHN1	chr1	827310	827810	966481	+	138921	stromal	method5_re2g	0.3186321833221963	0.3186321833221963	1
chr1:827310-827810	ENSG00000187634	SAMD11	chr1	827310	827810	923922	+	96362	stromal	method5_re2g	0.9954071980241297	0.9954071980241297	1
chr1:827310-827810	ENSG00000187642	PERM1	chr1	827310	827810	982116	-	154556	stromal	method5_re2g	0.24263079411091448	0.24263079411091448	1
chr1:827310-827810	ENSG00000187961	KLHL17	chr1	827310	827810	960583	+	133023	stromal	method5_re2g	0.4926282115426484	0.4926282115426484	1
chr1:827310-827810	ENSG00000188976	NOC2L	chr1	827310	827810	959308	-	131748	stromal	method5_re2g	0.9958244672092272	0.9958244672092272	1
chr1:827310-827810	ENSG00000284662	OR4F16	chr1	827310	827810	686653	-	140907	stromal	method5_re2g	0.9999753433167629	0.9999753433167629	1
chr1:827310-827810	ENSG00000284733	OR4F29	chr1	827310	827810	451677	-	375883	stromal	method5_re2g	0.9999772302826243	0.9999772302826243	1
chr1:829727-830227	ENSG00000187583	PLEKHN1	chr1	829727	830227	966481	+	136504	stromal	method5_re2g	0.19755768200330442	0.19755768200330442	1
chr1:829727-830227	ENSG00000187634	SAMD11	chr1	829727	830227	923922	+	93945	stromal	method5_re2g	0.9890695594432446	0.9890695594432446	1
chr1:829727-830227	ENSG00000187961	KLHL17	chr1	829727	830227	960583	+	130606	stromal	method5_re2g	0.3403682259592875	0.3403682259592875	1
chr1:829727-830227	ENSG00000188976	NOC2L	chr1	829727	830227	959308	-	129331	stromal	method5_re2g	0.9921558756930146	0.9921558756930146	1
chr1:829727-830227	ENSG00000284662	OR4F16	chr1	829727	830227	686653	-	143324	stromal	method5_re2g	0.9997629912968339	0.9997629912968339	1
chr1:829727-830227	ENSG00000284733	OR4F29	chr1	829727	830227	451677	-	378300	stromal	method5_re2g	0.9994395897194782	0.9994395897194782	1
chr1:830672-831172	ENSG00000187583	PLEKHN1	chr1	830672	831172	966481	+	135559	stromal	method5_re2g	0.19663866470910676	0.19663866470910676	1
chr1:830672-831172	ENSG00000187634	SAMD11	chr1	830672	831172	923922	+	93000	stromal	method5_re2g	0.9888451117191145	0.9888451117191145	1
chr1:830672-831172	ENSG00000187961	KLHL17	chr1	830672	831172	960583	+	129661	stromal	method5_re2g	0.3388352427925011	0.3388352427925011	1
chr1:830672-831172	ENSG00000188976	NOC2L	chr1	830672	831172	959308	-	128386	stromal	method5_re2g	0.9920978530768605	0.9920978530768605	1
chr1:830672-831172	ENSG00000284662	OR4F16	chr1	830672	831172	686653	-	144269	stromal	method5_re2g	0.9997837163682067	0.9997837163682067	1
chr1:830672-831172	ENSG00000284733	OR4F29	chr1	830672	831172	451677	-	379245	stromal	method5_re2g	0.9994906784544888	0.9994906784544888	1
chr1:832012-832512	ENSG00000187583	PLEKHN1	chr1	832012	832512	966481	+	134219	stromal	method5_re2g	0.19955618728764862	0.19955618728764862	1
chr1:832012-832512	ENSG00000187634	SAMD11	chr1	832012	832512	923922	+	91660	stromal	method5_re2g	0.98899837101068	0.98899837101068	1
chr1:832012-832512	ENSG00000187961	KLHL17	chr1	832012	832512	960583	+	128321	stromal	method5_re2g	0.3426698461425501	0.3426698461425501	1
chr1:832012-832512	ENSG00000188976	NOC2L	chr1	832012	832512	959308	-	127046	stromal	method5_re2g	0.9922266006113551	0.9922266006113551	1
chr1:832012-832512	ENSG00000284662	OR4F16	chr1	832012	832512	686653	-	145609	stromal	method5_re2g	0.9998242354333676	0.9998242354333676	1
chr1:832012-832512	ENSG00000284733	OR4F29	chr1	832012	832512	451677	-	380585	stromal	method5_re2g	0.9996364421704493	0.9996364421704493	1
chr1:856514-857014	ENSG00000187583	PLEKHN1	chr1	856514	857014	966481	+	109717	stromal	method5_re2g	0.21980705727592278	0.21980705727592278	1
chr1:856514-857014	ENSG00000187634	SAMD11	chr1	856514	857014	923922	+	67158	stromal	method5_re2g	0.9911530453888424	0.9911530453888424	1
chr1:856514-857014	ENSG00000187961	KLHL17	chr1	856514	857014	960583	+	103819	stromal	method5_re2g	0.37280097277266955	0.37280097277266955	1
chr1:856514-857014	ENSG00000188976	NOC2L	chr1	856514	857014	959308	-	102544	stromal	method5_re2g	0.9931876461645298	0.9931876461645298	1
chr1:856514-857014	ENSG00000284662	OR4F16	chr1	856514	857014	686653	-	170111	stromal	method5_re2g	0.9997946502799226	0.9997946502799226	1
chr1:856514-857014	ENSG00000284733	OR4F29	chr1	856514	857014	451677	-	405087	stromal	method5_re2g	0.9996198670040313	0.9996198670040313	1
chr1:858570-859070	ENSG00000187583	PLEKHN1	chr1	858570	859070	966481	+	107661	stromal	method5_re2g	0.23898289501808062	0.23898289501808062	1
chr1:858570-859070	ENSG00000187634	SAMD11	chr1	858570	859070	923922	+	65102	stromal	method5_re2g	0.9924392651358764	0.9924392651358764	1
chr1:858570-859070	ENSG00000187961	KLHL17	chr1	858570	859070	960583	+	101763	stromal	method5_re2g	0.3982240940919677	0.3982240940919677	1
chr1:858570-859070	ENSG00000188976	NOC2L	chr1	858570	859070	959308	-	100488	stromal	method5_re2g	0.9938771114305758	0.9938771114305758	1
chr1:858570-859070	ENSG00000284662	OR4F16	chr1	858570	859070	686653	-	172167	stromal	method5_re2g	0.9998702910290584	0.9998702910290584	1
chr1:858570-859070	ENSG00000284733	OR4F29	chr1	858570	859070	451677	-	407143	stromal	method5_re2g	0.9998291434366962	0.9998291434366962	1
chr1:869685-870185	ENSG00000187583	PLEKHN1	chr1	869685	870185	966481	+	96546	stromal	method5_re2g	0.3347712968549525	0.3347712968549525	1
chr1:869685-870185	ENSG00000187634	SAMD11	chr1	869685	870185	923922	+	53987	stromal	method5_re2g	0.9963006414139363	0.9963006414139363	1
chr1:869685-870185	ENSG00000187642	PERM1	chr1	869685	870185	982116	-	112181	stromal	method5_re2g	0.2488132837802737	0.2488132837802737	1
chr1:869685-870185	ENSG00000187961	KLHL17	chr1	869685	870185	960583	+	90648	stromal	method5_re2g	0.5159042712855395	0.5159042712855395	1
chr1:869685-870185	ENSG00000188976	NOC2L	chr1	869685	870185	959308	-	89373	stromal	method5_re2g	0.9961997941657172	0.9961997941657172	1
chr1:869685-870185	ENSG00000284662	OR4F16	chr1	869685	870185	686653	-	183282	stromal	method5_re2g	0.9999465459579795	0.9999465459579795	1
chr1:869685-870185	ENSG00000284733	OR4F29	chr1	869685	870185	451677	-	418258	stromal	method5_re2g	0.999955874060406	0.999955874060406	1
chr1:890592-891092	ENSG00000187583	PLEKHN1	chr1	890592	891092	966481	+	75639	stromal	method5_re2g	0.27353767489248415	0.27353767489248415	1
chr1:890592-891092	ENSG00000187634	SAMD11	chr1	890592	891092	923922	+	33080	stromal	method5_re2g	0.9950469154794903	0.9950469154794903	1
chr1:890592-891092	ENSG00000187642	PERM1	chr1	890592	891092	982116	-	91274	stromal	method5_re2g	0.19645767428221844	0.19645767428221844	1
chr1:890592-891092	ENSG00000187961	KLHL17	chr1	890592	891092	960583	+	69741	stromal	method5_re2g	0.44812882963828166	0.44812882963828166	1
chr1:890592-891092	ENSG00000188976	NOC2L	chr1	890592	891092	959308	-	68466	stromal	method5_re2g	0.995024311897081	0.995024311897081	1
chr1:890592-891092	ENSG00000284662	OR4F16	chr1	890592	891092	686653	-	204189	stromal	method5_re2g	0.999781846498163	0.999781846498163	1
chr1:890592-891092	ENSG00000284733	OR4F29	chr1	890592	891092	451677	-	439165	stromal	method5_re2g	0.9996282033895193	0.9996282033895193	1
chr1:895422-895922	ENSG00000187583	PLEKHN1	chr1	895422	895922	966481	+	70809	stromal	method5_re2g	0.2855711148664173	0.2855711148664173	1
chr1:895422-895922	ENSG00000187634	SAMD11	chr1	895422	895922	923922	+	28250	stromal	method5_re2g	0.9955815699923187	0.9955815699923187	1
chr1:895422-895922	ENSG00000187642	PERM1	chr1	895422	895922	982116	-	86444	stromal	method5_re2g	0.20478322355352782	0.20478322355352782	1
chr1:895422-895922	ENSG00000187961	KLHL17	chr1	895422	895922	960583	+	64911	stromal	method5_re2g	0.46396245270613945	0.46396245270613945	1
chr1:895422-895922	ENSG00000188976	NOC2L	chr1	895422	895922	959308	-	63636	stromal	method5_re2g	0.9953326178567417	0.9953326178567417	1
chr1:895422-895922	ENSG00000284662	OR4F16	chr1	895422	895922	686653	-	209019	stromal	method5_re2g	0.9997836975317863	0.9997836975317863	1
chr1:895422-895922	ENSG00000284733	OR4F29	chr1	895422	895922	451677	-	443995	stromal	method5_re2g	0.9996111783912829	0.9996111783912829	1
chr1:898700-899200	ENSG00000187583	PLEKHN1	chr1	898700	899200	966481	+	67531	stromal	method5_re2g	0.2962248437091523	0.2962248437091523	1
chr1:898700-899200	ENSG00000187634	SAMD11	chr1	898700	899200	923922	+	24972	stromal	method5_re2g	0.9961929633102206	0.9961929633102206	1
chr1:898700-899200	ENSG00000187642	PERM1	chr1	898700	899200	982116	-	83166	stromal	method5_re2g	0.21166355596506872	0.21166355596506872	1
chr1:898700-899200	ENSG00000187961	KLHL17	chr1	898700	899200	960583	+	61633	stromal	method5_re2g	0.4776989207834683	0.4776989207834683	1
chr1:898700-899200	ENSG00000188976	NOC2L	chr1	898700	899200	959308	-	60358	stromal	method5_re2g	0.9955848619215756	0.9955848619215756	1
chr1:898700-899200	ENSG00000284662	OR4F16	chr1	898700	899200	686653	-	212297	stromal	method5_re2g	0.9998065684068038	0.9998065684068038	1
chr1:898700-899200	ENSG00000284733	OR4F29	chr1	898700	899200	451677	-	447273	stromal	method5_re2g	0.999692475787813	0.999692475787813	1
chr1:903710-904210	ENSG00000187583	PLEKHN1	chr1	903710	904210	966481	+	62521	stromal	method5_re2g	0.3840697721871474	0.3840697721871474	1
chr1:903710-904210	ENSG00000187634	SAMD11	chr1	903710	904210	923922	+	19962	stromal	method5_re2g	0.9982218798105194	0.9982218798105194	1
chr1:903710-904210	ENSG00000187642	PERM1	chr1	903710	904210	982116	-	78156	stromal	method5_re2g	0.2779186624321463	0.2779186624321463	1
chr1:903710-904210	ENSG00000187961	KLHL17	chr1	903710	904210	960583	+	56623	stromal	method5_re2g	0.5779546127910173	0.5779546127910173	1
chr1:903710-904210	ENSG00000188976	NOC2L	chr1	903710	904210	959308	-	55348	stromal	method5_re2g	0.9970570609910225	0.9970570609910225	1
chr1:903710-904210	ENSG00000284662	OR4F16	chr1	903710	904210	686653	-	217307	stromal	method5_re2g	0.9998909484603595	0.9998909484603595	1
chr1:903710-904210	ENSG00000284733	OR4F29	chr1	903710	904210	451677	-	452283	stromal	method5_re2g	0.9998847584172689	0.9998847584172689	1
chr1:904529-905029	ENSG00000187583	PLEKHN1	chr1	904529	905029	966481	+	61702	stromal	method5_re2g	0.5838692228445858	0.5838692228445858	1
chr1:904529-905029	ENSG00000187608	ISG15	chr1	904529	905029	1001137	+	96358	stromal	method5_re2g	0.20881198232064307	0.20881198232064307	1
chr1:904529-905029	ENSG00000187634	SAMD11	chr1	904529	905029	923922	+	19143	stromal	method5_re2g	0.9995642909096573	0.9995642909096573	1
chr1:904529-905029	ENSG00000187642	PERM1	chr1	904529	905029	982116	-	77337	stromal	method5_re2g	0.4478817751483401	0.4478817751483401	1
chr1:904529-905029	ENSG00000187961	KLHL17	chr1	904529	905029	960583	+	55804	stromal	method5_re2g	0.7575268821720487	0.7575268821720487	1
chr1:904529-905029	ENSG00000188290	HES4	chr1	904529	905029	1000171	-	95392	stromal	method5_re2g	0.2565774884692541	0.2565774884692541	1
chr1:904529-905029	ENSG00000188976	NOC2L	chr1	904529	905029	959308	-	54529	stromal	method5_re2g	0.9987167973589611	0.9987167973589611	1
chr1:904529-905029	ENSG00000237330	RNF223	chr1	904529	905029	1074305	-	169526	stromal	method5_re2g	0.2182894566256863	0.2182894566256863	1
chr1:904529-905029	ENSG00000284662	OR4F16	chr1	904529	905029	686653	-	218126	stromal	method5_re2g	0.9999730256900408	0.9999730256900408	1
chr1:904529-905029	ENSG00000284733	OR4F29	chr1	904529	905029	451677	-	453102	stromal	method5_re2g	0.999984251347159	0.999984251347159	1
chr1:905182-905682	ENSG00000187583	PLEKHN1	chr1	905182	905682	966481	+	61049	stromal	method5_re2g	0.4351385076448072	0.4351385076448072	1
chr1:905182-905682	ENSG00000187634	SAMD11	chr1	905182	905682	923922	+	18490	stromal	method5_re2g	0.9988420710456191	0.9988420710456191	1
chr1:905182-905682	ENSG00000187642	PERM1	chr1	905182	905682	982116	-	76684	stromal	method5_re2g	0.31787755822415115	0.31787755822415115	1
chr1:905182-905682	ENSG00000187961	KLHL17	chr1	905182	905682	960583	+	55151	stromal	method5_re2g	0.6293899029594564	0.6293899029594564	1
chr1:905182-905682	ENSG00000188290	HES4	chr1	905182	905682	1000171	-	94739	stromal	method5_re2g	0.18801608133071857	0.18801608133071857	1
chr1:905182-905682	ENSG00000188976	NOC2L	chr1	905182	905682	959308	-	53876	stromal	method5_re2g	0.9976285257128049	0.9976285257128049	1
chr1:905182-905682	ENSG00000284662	OR4F16	chr1	905182	905682	686653	-	218779	stromal	method5_re2g	0.9999326442485513	0.9999326442485513	1
chr1:905182-905682	ENSG00000284733	OR4F29	chr1	905182	905682	451677	-	453755	stromal	method5_re2g	0.9999445577958637	0.9999445577958637	1
chr1:906061-906561	ENSG00000187583	PLEKHN1	chr1	906061	906561	966481	+	60170	stromal	method5_re2g	0.3658379467684184	0.3658379467684184	1
chr1:906061-906561	ENSG00000187634	SAMD11	chr1	906061	906561	923922	+	17611	stromal	method5_re2g	0.9979195493489635	0.9979195493489635	1
chr1:906061-906561	ENSG00000187642	PERM1	chr1	906061	906561	982116	-	75805	stromal	method5_re2g	0.2641658369857369	0.2641658369857369	1
chr1:906061-906561	ENSG00000187961	KLHL17	chr1	906061	906561	960583	+	54272	stromal	method5_re2g	0.5582014466711245	0.5582014466711245	1
chr1:906061-906561	ENSG00000188976	NOC2L	chr1	906061	906561	959308	-	52997	stromal	method5_re2g	0.996802675735865	0.996802675735865	1
chr1:906061-906561	ENSG00000284662	OR4F16	chr1	906061	906561	686653	-	219658	stromal	method5_re2g	0.9998862668056572	0.9998862668056572	1
chr1:906061-906561	ENSG00000284733	OR4F29	chr1	906061	906561	451677	-	454634	stromal	method5_re2g	0.9998604662626395	0.9998604662626395	1
chr1:906752-907252	ENSG00000187583	PLEKHN1	chr1	906752	907252	966481	+	59479	stromal	method5_re2g	0.36317318237814755	0.36317318237814755	1
chr1:906752-907252	ENSG00000187634	SAMD11	chr1	906752	907252	923922	+	16920	stromal	method5_re2g	0.9978737858238694	0.9978737858238694	1
chr1:906752-907252	ENSG00000187642	PERM1	chr1	906752	907252	982116	-	75114	stromal	method5_re2g	0.2621631499030378	0.2621631499030378	1
chr1:906752-907252	ENSG00000187961	KLHL17	chr1	906752	907252	960583	+	53581	stromal	method5_re2g	0.5551797717260435	0.5551797717260435	1
chr1:906752-907252	ENSG00000188976	NOC2L	chr1	906752	907252	959308	-	52306	stromal	method5_re2g	0.9967609908476356	0.9967609908476356	1
chr1:906752-907252	ENSG00000284662	OR4F16	chr1	906752	907252	686653	-	220349	stromal	method5_re2g	0.9998885595233512	0.9998885595233512	1
chr1:906752-907252	ENSG00000284733	OR4F29	chr1	906752	907252	451677	-	455325	stromal	method5_re2g	0.9998610065859106	0.9998610065859106	1
chr1:907712-908212	ENSG00000187583	PLEKHN1	chr1	907712	908212	966481	+	58519	stromal	method5_re2g	0.357191886822682	0.357191886822682	1
chr1:907712-908212	ENSG00000187634	SAMD11	chr1	907712	908212	923922	+	15960	stromal	method5_re2g	0.9977626723939403	0.9977626723939403	1
chr1:907712-908212	ENSG00000187642	PERM1	chr1	907712	908212	982116	-	74154	stromal	method5_re2g	0.2576381761968937	0.2576381761968937	1
chr1:907712-908212	ENSG00000187961	KLHL17	chr1	907712	908212	960583	+	52621	stromal	method5_re2g	0.5485708162928312	0.5485708162928312	1
chr1:907712-908212	ENSG00000188976	NOC2L	chr1	907712	908212	959308	-	51346	stromal	method5_re2g	0.9966705215252707	0.9966705215252707	1
chr1:907712-908212	ENSG00000284662	OR4F16	chr1	907712	908212	686653	-	221309	stromal	method5_re2g	0.9998858506184841	0.9998858506184841	1
chr1:907712-908212	ENSG00000284733	OR4F29	chr1	907712	908212	451677	-	456285	stromal	method5_re2g	0.9998489605372232	0.9998489605372232	1
chr1:909786-910286	ENSG00000187583	PLEKHN1	chr1	909786	910286	966481	+	56445	stromal	method5_re2g	0.4001063820734201	0.4001063820734201	1
chr1:909786-910286	ENSG00000187634	SAMD11	chr1	909786	910286	923922	+	13886	stromal	method5_re2g	0.9986648322866896	0.9986648322866896	1
chr1:909786-910286	ENSG00000187642	PERM1	chr1	909786	910286	982116	-	72080	stromal	method5_re2g	0.28871421273003045	0.28871421273003045	1
chr1:909786-910286	ENSG00000187961	KLHL17	chr1	909786	910286	960583	+	50547	stromal	method5_re2g	0.5951157459558223	0.5951157459558223	1
chr1:909786-910286	ENSG00000188976	NOC2L	chr1	909786	910286	959308	-	49272	stromal	method5_re2g	0.9972527614372496	0.9972527614372496	1
chr1:909786-910286	ENSG00000284662	OR4F16	chr1	909786	910286	686653	-	223383	stromal	method5_re2g	0.9999195503667826	0.9999195503667826	1
chr1:909786-910286	ENSG00000284733	OR4F29	chr1	909786	910286	451677	-	458359	stromal	method5_re2g	0.9999213867121223	0.9999213867121223	1
chr1:910383-910883	ENSG00000187583	PLEKHN1	chr1	910383	910883	966481	+	55848	stromal	method5_re2g	0.3817468791349261	0.3817468791349261	1
chr1:910383-910883	ENSG00000187634	SAMD11	chr1	910383	910883	923922	+	13289	stromal	method5_re2g	0.9984471414792416	0.9984471414792416	1
chr1:910383-910883	ENSG00000187642	PERM1	chr1	910383	910883	982116	-	71483	stromal	method5_re2g	0.27453606492324023	0.27453606492324023	1
chr1:910383-910883	ENSG00000187961	KLHL17	chr1	910383	910883	960583	+	49950	stromal	method5_re2g	0.5758335701174786	0.5758335701174786	1
chr1:910383-910883	ENSG00000188976	NOC2L	chr1	910383	910883	959308	-	48675	stromal	method5_re2g	0.9970216897378096	0.9970216897378096	1
chr1:910383-910883	ENSG00000284662	OR4F16	chr1	910383	910883	686653	-	223980	stromal	method5_re2g	0.9999118764047962	0.9999118764047962	1
chr1:910383-910883	ENSG00000284733	OR4F29	chr1	910383	910883	451677	-	458956	stromal	method5_re2g	0.9999062776597479	0.9999062776597479	1
chr1:911042-911542	ENSG00000187583	PLEKHN1	chr1	911042	911542	966481	+	55189	stromal	method5_re2g	0.38828746796152613	0.38828746796152613	1
chr1:911042-911542	ENSG00000187634	SAMD11	chr1	911042	911542	923922	+	12630	stromal	method5_re2g	0.9985515276962107	0.9985515276962107	1
chr1:911042-911542	ENSG00000187642	PERM1	chr1	911042	911542	982116	-	70824	stromal	method5_re2g	0.2794886343994287	0.2794886343994287	1
chr1:911042-911542	ENSG00000187961	KLHL17	chr1	911042	911542	960583	+	49291	stromal	method5_re2g	0.5826283036816757	0.5826283036816757	1
chr1:911042-911542	ENSG00000188976	NOC2L	chr1	911042	911542	959308	-	48016	stromal	method5_re2g	0.9971022956399166	0.9971022956399166	1
chr1:911042-911542	ENSG00000284662	OR4F16	chr1	911042	911542	686653	-	224639	stromal	method5_re2g	0.9999190011046084	0.9999190011046084	1
chr1:911042-911542	ENSG00000284733	OR4F29	chr1	911042	911542	451677	-	459615	stromal	method5_re2g	0.9999172302090357	0.9999172302090357	1
chr1:911807-912307	ENSG00000187583	PLEKHN1	chr1	911807	912307	966481	+	54424	stromal	method5_re2g	0.34370059057021574	0.34370059057021574	1
chr1:911807-912307	ENSG00000187634	SAMD11	chr1	911807	912307	923922	+	11865	stromal	method5_re2g	0.9976898320274448	0.9976898320274448	1
chr1:911807-912307	ENSG00000187642	PERM1	chr1	911807	912307	982116	-	70059	stromal	method5_re2g	0.24649928050074263	0.24649928050074263	1
chr1:911807-912307	ENSG00000187961	KLHL17	chr1	911807	912307	960583	+	48526	stromal	method5_re2g	0.5336836311912837	0.5336836311912837	1
chr1:911807-912307	ENSG00000188976	NOC2L	chr1	911807	912307	959308	-	47251	stromal	method5_re2g	0.9964557321202081	0.9964557321202081	1
chr1:911807-912307	ENSG00000284662	OR4F16	chr1	911807	912307	686653	-	225404	stromal	method5_re2g	0.999887446979518	0.999887446979518	1
chr1:911807-912307	ENSG00000284733	OR4F29	chr1	911807	912307	451677	-	460380	stromal	method5_re2g	0.9998390057912702	0.9998390057912702	1
